0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,id,gender
0.236723867821,-0.0207973473796,-0.00928794871787,0.0829628691154,-0.0594655663316,0.0944872415251,0.00735910911384,-0.0478232162626,-0.039340868986,-0.0307031534537,-0.00986741606007,0.0270820502681,-0.0251338400501,-0.10925839978,0.0442712480473,-0.0264722308244,0.0281591592009,-0.0424517470305,-0.0168722667198,-0.0569545072989,0.0320310849554,0.120681142634,0.011139217622,0.038658285028,-0.0352100279485,-0.00574382470143,-0.0658905311792,-0.00419896627735,-0.0556156938154,0.00846121468078,-0.00148511315582,-0.0623043540726,-0.077341617867,0.00432563754071,0.023954107205,0.0138590574517,-0.0431943998059,-0.0307048605692,-0.0756893055558,-0.0277478176703,-0.0105842219607,0.0457546542105,0.00559297805182,-0.0994331276745,0.0815198501792,-0.0371471677004,-0.016517882741,0.0280000241464,-0.00358910682475,-0.0318966908485,5,1
0.233246137217,0.016801167727,0.0702450199346,0.129845170865,-0.0489784053319,0.15992660713,0.0877731833139,-0.082556667067,-0.0812320101281,-0.0318841288808,0.0344357094626,-0.0907761258747,0.0630115909796,0.0288631638823,-0.0273999888156,0.0293481134282,-0.0362987801511,-0.000330088661788,0.0324485024838,-0.0311622541043,0.0452592230512,-0.0298439335416,0.00518362318627,-0.0559606201911,0.0115061698677,-0.0178561843588,0.0103205915165,-0.0131847387012,-0.00513419208169,-0.000601741129178,0.00397425147761,0.0250022227555,0.00826926279384,-0.0230789742895,0.00172369002991,0.0127507869456,0.00234468321461,0.000631447342973,-0.017894180226,0.0101927047818,-0.015055564359,-0.00151417247833,-0.0222920983791,0.0154780737549,0.0134107168918,0.0202408256931,0.00721224002586,0.0113640441507,0.0155092098232,0.022557610748,8,1
0.292676207536,-0.00340090124358,0.0201949505712,-0.0248057705295,0.140539323947,-0.0278702899035,-0.061105318976,0.0665795390814,0.0540361589477,-0.0888544903526,0.0383975484591,-0.0335554072407,0.0422793588613,0.0665627032207,0.0127248772058,0.0492951903974,0.0561363114327,-0.0130975558649,0.0458261909178,0.0620143188066,-0.045908835086,0.11807087726,-0.0368478675225,-0.0749162934641,-0.00563120492267,-0.00221927990905,0.0149333907266,0.0101101401168,-0.0802299701103,-0.0496674116122,-0.00311116735884,0.0199763320588,-0.0593401422585,-0.0509499218685,0.000381887989965,-0.00457413665234,0.000202990485157,0.0325946793988,0.0257698505189,-0.0507383978856,-0.086331426144,-0.0406783652758,-0.00756229303412,-0.0209253703335,-0.0415034002622,0.0284112822624,-0.028213199591,0.0518485561622,-0.0230525262422,0.0384366387917,11,0
0.240132949087,-0.182300548179,0.0780371968728,0.00409989468876,0.0923803006462,0.0784708592941,-0.00935569759677,9.90947872769e-05,0.0297013681503,0.0252090476968,-0.0425384038147,-0.0452404336461,-0.0371580272626,-0.0356435528661,0.0836747760165,-0.0293524589659,0.023513707459,0.0730542009624,0.0271343193295,0.0319395667098,0.0616605850593,-0.0168456962794,0.0322283461578,0.0289056493909,-0.00733579968145,0.0203690318796,0.0112649304561,-0.0147363795204,0.0209866971195,0.0227087433722,-0.0243557194728,0.0874226154896,-0.0034738756459,0.0383286401708,-0.0438143566825,-0.00109269085356,0.00318038142375,0.0245703578623,0.0235024409943,0.0175783673942,0.0338966170273,-0.0165921817536,0.0441962564595,0.018547074501,0.0122870369272,-0.0434166160573,-0.0239090530436,-0.055044892159,0.0272775890659,-0.0507480784532,18,0
0.11671924475,0.00528800079584,-0.00856063884876,0.0219896255984,-0.0552399088377,-0.00946104135201,-0.0242828314707,0.0178975099659,-0.0276809718488,-0.00181390195892,-0.114765412481,-0.00632268153335,-0.0196159423885,-0.0163364448605,-0.00930626210099,0.0647582568081,0.0371182897812,-0.0377855396235,0.0242611774984,0.00755322212458,-0.0366983992637,-0.0393976467779,0.0201066682848,-0.0321679040289,0.0228439002161,0.0305064212555,-0.0117051598902,-0.00244395007047,0.0135754668443,-0.000750821922854,0.00634726824243,0.0375844384052,0.0309734934543,-0.00137820536289,0.0155095634085,0.0189263824055,-0.0059626376587,0.00584099299653,-0.00368230785448,-0.043629213557,-0.00894121384049,0.0310863129451,-0.0200367758509,-0.0522952441658,0.0107266812062,0.0225659536257,0.0319852591074,0.00277961984897,-0.00116096590869,-0.0288504837903,26,1
0.234551642441,-0.0273971346329,-0.0461544686527,0.0805434570956,-0.00933318097925,0.00259065202657,0.0134895041488,-0.0133385301492,-0.0292753846876,-0.026641771631,-0.0613064642209,-0.0194510494582,0.0306778688036,0.0280709936349,0.0382549361477,-0.071489970864,-0.031348859632,-0.0474881286844,-0.0367381815875,-0.0101905014944,-0.00919829314876,0.0204323029556,-0.0155216232033,0.0404712659464,-0.0261738684809,-0.0377879817626,0.0294864786139,0.0157044061492,-0.0198054545194,-0.0206073887645,-0.0145141570378,-0.00614932578096,0.0214337929028,0.0249741024222,0.0016224366333,-0.0397113414051,-0.0138905045239,-0.028069142603,-0.00724122731111,0.0312293886999,-0.0253122686893,-0.0344592442363,-0.00216728808481,0.0258481311937,0.0257633222714,0.054144718367,0.0107802518801,-0.000480018147155,-0.034612080734,0.00163620170271,32,1
0.156736266317,0.0210890886294,0.0211623441333,0.0139389761797,-0.0954834063219,-0.0323060713828,-0.00162099631266,0.00371108659238,-0.0173271779199,-0.00408132065059,-0.121701587173,-0.0277301707922,0.014752293179,-0.00486411274742,-0.015493358023,0.0675521502097,-0.0164733251625,0.0049895665222,0.0223537207593,0.0173278838582,-0.0502459063685,-0.0480089687236,0.0255299708383,-0.0463464392221,-0.000915700879218,-0.0163107359041,-0.00657351353505,-0.00782419953609,0.0211285074385,0.021292555222,0.00222529029596,0.0441292741334,0.0457465429937,-0.0132527353229,0.0190795927508,-0.0240360102656,-0.0360129619141,0.0201989377547,0.0222703023939,-0.01793428048,-0.00818888344318,0.00167849568608,-0.0135401967228,0.00796818309022,0.00443423764422,-0.0371072577886,-0.00603878805031,-0.00515511244605,0.0070775398973,-0.00398947744283,37,1
0.232440803139,0.0495948839682,0.0383262961278,0.0325611963327,-0.107947150372,0.00475001234613,-0.0307373742441,-0.00759144969136,0.13393983792,0.0210627266526,-0.0534599038352,0.009078212719,-0.00816114161552,0.0117961131687,-0.0159107386712,-0.0138300709946,0.0596049020738,-0.00185529060418,0.0166673646365,0.0151338252221,-0.00847854301047,-0.0292230763998,-0.0119202110181,0.0276666170049,-0.00961662695891,0.0146847767511,-0.00583314358738,0.0239766008838,-0.0480785641773,0.0338142604559,-0.00437724047238,-0.0156784565653,-0.00951433573691,-0.04724675035,-0.000274574153406,-0.0121243245812,0.0255417958929,-0.00253939646306,0.0203759618894,-0.035624453033,0.00239808464537,-0.00590691905067,-0.036577718692,0.0432705284744,0.0377621423775,0.0627832980705,-0.00684691624798,-0.0339853295709,-0.0200642106488,0.00466498117118,41,1
0.259856686052,-0.0678907172857,-0.0353314454594,-0.0206398162774,-0.0321129236397,-0.0702452570953,0.0350519994756,0.0609054564489,0.0136242130371,-0.0365012899615,0.058536048734,0.0114339438648,0.0198980999316,-0.0192550287373,0.00400608569525,0.0219430188959,-0.0228070598014,0.00867692115839,-0.00986428143751,0.002877865273,0.0287182330638,0.0312268641774,0.0135631406486,-0.0270330162486,0.00227104185731,-0.0292844355502,0.0210694035624,-0.00819804274394,-0.0192331415726,0.0246817990984,-0.0057743944766,-0.0292851759039,0.00688065424578,-0.0183509700204,0.000464994590636,0.0829034978206,-0.0154797350617,0.0380702107146,-0.0230294576883,0.0297228465775,0.0215600579151,-0.0305762250444,0.00587932456429,0.0164417746751,-0.0415228032103,-0.0249669587405,0.0196455220716,0.031142454912,-0.0132307427692,0.038016832604,44,1
0.19761218114,-0.0156160632865,-0.0414741526116,0.101869574043,-0.0484462845857,0.0579920224193,0.0473660270657,-0.0391283332239,-0.0179379043881,-0.049416478611,-0.0481690921786,-0.0153377281246,0.071561947966,0.003370641803,0.0786276573572,-0.0345212575295,-0.0750937325496,-0.0285752780962,-0.0213347952322,-0.0406973894623,0.0503988540667,0.026770174795,0.0177625313662,0.0106509247309,-0.0098949602706,-0.0538910350096,0.125880904359,0.0795445408694,0.0370740786389,0.0241227247182,0.023099165602,0.0613448168473,-0.0758962295534,-0.0845863951651,-0.0232328593346,-0.0296257933372,0.000305937658252,-0.0387553553557,0.0112729339289,-0.0931399001072,0.0246790760262,0.0192082558634,-0.0832320186547,-0.0378458318384,0.0048402463645,-0.0125737631488,-0.0144432512304,-0.014132492898,0.062805815329,0.0242004350784,50,1
