Live Music,Celebrating TEDWomen,Whipsmart Comedy,Listening to Teachers,Spectacular Performance,Ocean Wonders,"Bold Predictions, Stern Warnings",What Makes Us Happy?,Media With Meaning,"Technology, History and Destiny",How the Mind Works,Talks from TED Fellows,Medicine Without Borders,Hidden Gems,War and Peace,The Rise of Collaboration,TED Prize Winners,Evolution's Genius,Unconventional Explanations,What's Next in Tech,Presentation Innovation,Words About Words,Numbers at Play,Women Reshaping the World,Art Unusual,Not Business as Usual,To Boldly Go ...,Architectural Inspiration,Africa: The Next Chapter,TED in 3 Minutes,Tales of Invention,Inspired by Nature,Is There a God?,Design That Matters,Food Matters,How We Learn,Master Storytellers,Animals That Amaze,The Power of Cities,A Greener Future?,The Creative Spark,Peering into Space,Best of the Web,Rethinking Poverty,The Charter for Compassion,Might You Live a Great Deal Longer?,Mission Blue Voyage,life,percent,question,story,idea,part,place,fact,example,problem,bit,kind,today,like,show,feel,should,leave,live,understand,talk,ask,become,change,global issues,science,culture,new,humor,entertainment,speaker_gender,talk_length,num_paragraph,words_per_sec,laughter_per_word,laughter_as_paragraph,applause_total,interjections_per_word,Ithink,story_words
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57735026919,0.57735026919,0.0,0.0,0.0,0.0,0.0,0.57735026919,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.615755987189,0.196722185297,-0.800480259349,-3.9501893289,0.106814388034,-0.352302710566,-0.586696218473,-0.0485937785371,0.0858388729041,-0.776678790792
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.301511344578,0.301511344578,0.301511344578,0.301511344578,0.0,0.301511344578,0.301511344578,0.301511344578,0.301511344578,0.0,0.301511344578,0.301511344578,0.301511344578,0.316227766017,0.316227766017,0.316227766017,0.316227766017,0.316227766017,0.316227766017,0.316227766017,0.316227766017,0.316227766017,0.316227766017,0.0,0.0,2.0,1.0,0.0,0.0,0.0,-1.62401993778,1.69359611551,1.14914349509,-0.192881659239,-0.0743404101877,0.556579072155,0.919288221922,0.177375981352,3.69577503476,0.827899868516
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.316227766017,0.0,0.316227766017,0.0,0.316227766017,0.316227766017,0.316227766017,0.316227766017,0.316227766017,0.0,0.316227766017,0.316227766017,0.316227766017,0.333333333333,0.333333333333,0.0,0.333333333333,0.0,0.333333333333,0.333333333333,0.333333333333,0.333333333333,0.333333333333,0.333333333333,0.0,1.0,1.0,0.0,0.0,0.0,0.615755987189,1.08005504804,0.358755486533,0.428950677711,-0.229837117147,0.0112500025223,-0.586696218473,0.985463587799,1.37510178785,0.0256105388619
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.288675134595,0.288675134595,0.288675134595,0.288675134595,0.288675134595,0.0,0.288675134595,0.288675134595,0.288675134595,0.288675134595,0.288675134595,0.288675134595,0.288675134595,0.377964473009,0.0,0.377964473009,0.377964473009,0.0,0.0,0.377964473009,0.377964473009,0.377964473009,0.0,0.377964473009,0.0,0.0,1.0,0.0,0.0,0.0,0.615755987189,0.662333865347,-0.168169852504,0.303866152686,0.862843554369,2.01078992451,-0.586696218473,0.0717928339039,0.601544038884,-0.241819237689
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333333,0.0,0.0,0.333333333333,0.333333333333,0.333333333333,0.0,0.333333333333,0.333333333333,0.0,0.333333333333,0.333333333333,0.333333333333,0.353553390593,0.353553390593,0.353553390593,0.0,0.353553390593,0.353553390593,0.0,0.353553390593,0.0,0.353553390593,0.353553390593,0.0,0.0,1.0,0.0,0.0,1.0,-1.62401993778,0.537353812105,-0.168169852504,1.14288494134,0.251457594042,1.10190814179,-0.586696218473,2.87095943593,1.37510178785,1.36275942162
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.301511344578,0.301511344578,0.301511344578,0.301511344578,0.301511344578,0.301511344578,0.301511344578,0.301511344578,0.301511344578,0.0,0.301511344578,0.301511344578,0.0,0.408248290464,0.0,0.408248290464,0.408248290464,0.0,0.0,0.408248290464,0.408248290464,0.0,0.408248290464,0.0,1.0,1.0,0.0,0.0,1.0,0.615755987189,-0.0458508336201,0.832988291666,0.0256054698148,2.71189807154,3.64677713341,0.919288221922,0.397075997204,-0.429866293076,0.0256105388619
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.353553390593,0.0,0.0,0.353553390593,0.353553390593,0.0,0.353553390593,0.353553390593,0.0,0.353553390593,0.353553390593,0.0,0.353553390593,0.0,0.353553390593,0.353553390593,0.353553390593,0.353553390593,0.353553390593,0.0,0.0,0.353553390593,0.353553390593,0.353553390593,1.0,0.0,1.0,0.0,0.0,0.0,0.615755987189,0.0639335850164,-0.273554920312,-0.873142841032,-0.416298570825,-0.534079067111,-0.586696218473,1.47386110557,0.859396621874,2.43247852782
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333333,0.0,0.333333333333,0.333333333333,0.0,0.0,0.333333333333,0.333333333333,0.333333333333,0.333333333333,0.333333333333,0.333333333333,0.0,0.4472135955,0.0,0.4472135955,0.0,0.0,0.4472135955,0.4472135955,0.0,0.0,0.4472135955,1.0,0.0,1.0,0.0,0.0,0.0,0.615755987189,0.846231643193,0.358755486533,0.504253289875,-0.208986945037,0.193026359067,-1.08869103194,-0.298579449641,2.14865953682,0.0256105388619
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.353553390593,0.0,0.0,0.0,0.353553390593,0.353553390593,0.353553390593,0.0,0.0,0.353553390593,0.353553390593,0.353553390593,0.353553390593,0.0,0.353553390593,0.353553390593,0.353553390593,0.0,0.353553390593,0.353553390593,0.353553390593,0.0,0.353553390593,0.353553390593,0.0,0.0,0.0,0.0,0.0,0.0,0.615755987189,1.00788733049,-0.220862386408,0.662796671169,0.281989792773,0.556579072155,-0.0847014050081,1.4977194713,0.859396621874,0.0256105388619
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333333,0.0,0.333333333333,0.333333333333,0.333333333333,0.333333333333,0.333333333333,0.333333333333,0.333333333333,0.0,0.333333333333,0.0,0.408248290464,0.0,0.0,0.0,0.0,0.408248290464,0.408248290464,0.408248290464,0.0,0.408248290464,0.408248290464,0.0,0.0,1.0,0.0,0.0,0.0,0.615755987189,0.574881025228,0.938373359474,0.958160375627,0.644739526799,1.82901356797,-1.08869103194,1.32512276644,0.343691455894,-0.509249014241
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.301511344578,0.301511344578,0.301511344578,0.301511344578,0.301511344578,0.301511344578,0.301511344578,0.301511344578,0.0,0.0,0.301511344578,0.301511344578,0.301511344578,0.316227766017,0.316227766017,0.316227766017,0.316227766017,0.316227766017,0.316227766017,0.0,0.316227766017,0.316227766017,0.316227766017,0.316227766017,0.0,0.0,1.0,1.0,0.0,0.0,0.615755987189,1.31099174418,1.09645096118,1.39362791448,0.467382525802,2.19256628105,-1.08869103194,3.56391000924,1.37510178785,0.560470091964
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.301511344578,0.301511344578,0.301511344578,0.301511344578,0.301511344578,0.0,0.301511344578,0.301511344578,0.0,0.301511344578,0.301511344578,0.301511344578,0.301511344578,0.333333333333,0.333333333333,0.333333333333,0.333333333333,0.333333333333,0.0,0.333333333333,0.333333333333,0.333333333333,0.333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.615755987189,0.918399360737,-0.0100922507933,1.47651998824,-0.583726177406,-0.534079067111,-0.586696218473,1.23412228954,1.89080695383,1.09532964507
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.353553390593,0.0,0.0,0.0,0.353553390593,0.353553390593,0.353553390593,0.353553390593,0.0,0.353553390593,0.0,0.353553390593,0.353553390593,0.0,0.377964473009,0.0,0.0,0.377964473009,0.0,0.377964473009,0.377964473009,0.377964473009,0.377964473009,0.377964473009,0.0,0.0,1.0,0.0,0.0,0.0,0.615755987189,1.20418352221,0.0952928170141,0.647812759819,-0.337832941937,-0.352302710566,-0.586696218473,1.47991580316,0.0858388729041,-0.509249014241
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.377964473009,0.0,0.377964473009,0.377964473009,0.0,0.377964473009,0.0,0.377964473009,0.377964473009,0.377964473009,0.0,0.316227766017,0.316227766017,0.316227766017,0.316227766017,0.316227766017,0.316227766017,0.0,0.316227766017,0.316227766017,0.316227766017,0.316227766017,1.0,0.0,1.0,0.0,0.0,0.0,0.615755987189,1.71224425372,3.99454032589,0.372288044734,2.05491042183,5.82809341194,0.919288221922,0.256817129678,0.343691455894,0.293040315413
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.353553390593,0.353553390593,0.0,0.353553390593,0.0,0.353553390593,0.353553390593,0.353553390593,0.0,0.0,0.0,0.353553390593,0.353553390593,0.0,0.57735026919,0.0,0.0,0.57735026919,0.57735026919,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.615755987189,0.846231643193,-0.273554920312,-0.891701341052,-0.457146880228,-0.352302710566,-0.586696218473,2.75774103833,-0.172013710086,2.16504875127
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.377964473009,0.377964473009,0.377964473009,0.0,0.0,0.377964473009,0.377964473009,0.377964473009,0.0,0.0,0.377964473009,0.0,0.0,0.316227766017,0.316227766017,0.316227766017,0.316227766017,0.316227766017,0.0,0.316227766017,0.316227766017,0.316227766017,0.316227766017,0.316227766017,0.0,1.0,1.0,0.0,0.0,0.0,0.615755987189,1.12912909597,0.0426002831104,0.0488596003637,1.10744761798,2.3743426376,-1.08869103194,1.177560732,0.601544038884,-0.776678790792
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.408248290464,0.0,0.408248290464,0.408248290464,0.0,0.0,0.408248290464,0.0,0.0,0.0,0.408248290464,0.0,0.408248290464,0.0,0.57735026919,0.0,0.0,0.0,0.57735026919,0.0,0.57735026919,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.615755987189,0.0668202937182,0.0952928170141,0.300458843746,-0.583726177406,-0.534079067111,-1.08869103194,0.902107822176,0.0858388729041,-0.241819237689
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.288675134595,0.288675134595,0.288675134595,0.0,0.288675134595,0.288675134595,0.288675134595,0.288675134595,0.288675134595,0.288675134595,0.288675134595,0.288675134595,0.288675134595,0.353553390593,0.353553390593,0.353553390593,0.0,0.0,0.353553390593,0.353553390593,0.353553390593,0.353553390593,0.0,0.353553390593,0.0,1.0,1.0,0.0,0.0,0.0,0.615755987189,1.60543603176,0.253370418725,0.646093863948,-0.583726177406,-0.534079067111,-0.586696218473,1.69571831984,-0.429866293076,0.560470091964
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.316227766017,0.316227766017,0.316227766017,0.0,0.0,0.316227766017,0.316227766017,0.316227766017,0.316227766017,0.316227766017,0.316227766017,0.0,0.316227766017,0.333333333333,0.0,0.333333333333,0.333333333333,0.333333333333,0.333333333333,0.333333333333,0.333333333333,0.333333333333,0.333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.615755987189,1.57079552733,0.727603223859,1.65970691637,-0.0819431823937,0.556579072155,-0.0847014050081,0.889883886598,1.63295437084,-0.509249014241
