0,1,2,3,4,5,6,7,8,9,11,12,13,14,15,16,17,18,19,20,22,23,24,26,27,28,29
0.0,0.0,0.0,0.0433830305657,0.106090283417,0.117867990059,0.0,0.0,0.0,0.0784955645494,0.0184319983161,0.0118341398747,0.103646007498,0.0,0.0,0.0,0.0312043161101,0.0185150050138,0.0118575780416,0.0963843472601,0.0,0.0,0.237016433992,0.0418043574915,0.0,0.0,0.018852367923
0.0,0.0111873945005,0.0,0.0490700301014,0.0176370639813,0.0176495178974,0.0,0.0,0.0,0.0651156932135,0.126595563977,0.0177203493447,0.117427205817,0.0876059403231,0.0,0.0,0.0295104076777,0.0,0.0,0.0750841328715,0.0,0.0,0.260656215195,0.0,0.0,0.0649474440931,0.0
0.0,0.0,0.0,0.0615591618382,0.0166900162931,0.0934082425448,0.0,0.0,0.0252981187332,0.0156501710772,0.0,0.058947978458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0748131725254,0.0,0.575464354768,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0381290461675,0.02298660427,0.018819220536,0.0,0.0,0.0,0.381764797193,0.0,0.0452724614439,0.0130166333325,0.0,0.0,0.0112760964371,0.090338487542,0.0,0.0,0.0824251944728,0.0,0.0,0.18937305143,0.0,0.0,0.0395001440489,0.0
0.0,0.0,0.0,0.0452979489099,0.0,0.0,0.0,0.0,0.165543477159,0.0503583149511,0.0174786501774,0.0196869493776,0.177752225068,0.330050576161,0.0238284069248,0.0,0.0,0.0,0.0,0.0517752948495,0.028324628543,0.0,0.0316111917934,0.0121064988583,0.0,0.0,0.0
0.0,0.0,0.0,0.0570626550473,0.0813355295318,0.065361325577,0.0,0.0,0.0209507689209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.120496481923,0.0,0.0132912644737,0.50714868466,0.0,0.0,0.0387648980104,0.0324529442132,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0107545350092,0.0737529612457,0.0,0.0,0.0,0.219502434449,0.011535517652,0.0,0.0308260937087,0.0,0.0,0.0,0.0812138885156,0.321855029154,0.0,0.0767248294083,0.0,0.0,0.0880556941398,0.0,0.0,0.0104959584597,0.0
0.0,0.0207223296041,0.0152198004836,0.0130510820878,0.0,0.0129957066689,0.0,0.0,0.0,0.0,0.118011698108,0.0,0.0,0.409078821691,0.0,0.010506344013,0.0,0.0100352854731,0.0,0.0155458265481,0.0107089742256,0.0,0.190938625885,0.0,0.0,0.0314772426006,0.0
0.0,0.0,0.0,0.0,0.0968917721907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0160181800081,0.384188072805,0.305961075148,0.0615806749703,0.026965354545,0.0,0.0,0.0109031129506,0.0231868563762,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.400719354738,0.134858531013,0.0234902314153,0.0,0.0,0.0431274607821,0.0102337668527,0.0,0.0,0.0286188773294,0.0,0.0,0.0,0.17295054626,0.0575238711092,0.0,0.0258271862338,0.0,0.0,0.0219934477185,0.0,0.0,0.0137432866969,0.0
0.011264350477,0.0105888295047,0.0120457853494,0.136906926731,0.0403362421471,0.0240142409386,0.0107507705822,0.0398879960231,0.0303151099914,0.0144895078143,0.0113479056172,0.0168684539837,0.0131724213756,0.0143283941015,0.011737240471,0.0418517946509,0.0626493364548,0.048353613783,0.0118894038361,0.195901159456,0.0146278205392,0.0107021778688,0.013900045799,0.130424776823,0.0106787110311,0.0177376215956,0.0109770513085
0.0,0.0,0.0,0.0131572802774,0.2820706169,0.150065106912,0.0,0.0,0.0,0.0111877297629,0.0136580094536,0.0,0.0,0.0183442108831,0.0,0.145471193154,0.155604366631,0.0,0.0,0.0181746312381,0.0590867256242,0.0,0.0863754223888,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0271865706381,0.0,0.0,0.10008759124,0.0851084522763,0.011948078074,0.0,0.0468104905722,0.0205803896052,0.0135527201101,0.0644597030801,0.0283462605073,0.0181955081347,0.0,0.246440770015,0.269199665303,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0129791108412,0.0456413154535,0.179402065216,0.0,0.12651790412,0.114332029167,0.0,0.211643829582,0.0,0.0,0.0264912508333,0.0,0.0,0.0758352855342,0.0175963778367,0.0,0.0276807269,0.0286305615207,0.0,0.0691475851973,0.0,0.0,0.0115113841229,0.0
