"","30_1_0.3","30_asymmetric_auto","40_asymmetric_auto","40_3_0.3","25_3_auto"
"31",0.0977523615908121,0.103665765542229,0.117948701785374,0.126158889296664,0.095564773559521
"32",0.231743831479542,0.220303164836078,0.220760917661179,0.215532182931927,0.227868359960108
"33",0.35139139493496,0.330260889640115,0.285902753924576,0.408293117947321,0.388678057895007
"34",0.434389478168164,0.347187753617397,0.493199446274693,0.438250554027031,0.450893027593675
"35",0.307662973573871,0.341072883523646,0.28558716774237,0.311458340062448,0.314094568400833
"36",0.269851043244964,0.261993586727023,0.318936148490194,0.242218492534127,0.261301190588275
"37",0.11335868381996,0.133596775076898,0.139888918947516,0.123252778696764,0.089672447702662
"38",0.115669288854869,0.172966808667829,0.211266305201137,0.105591258720342,0.0762264998106449
"39",0.215259016279572,0.205292463408729,0.182983380814938,0.177865021844216,0.208918846509528
"40",0.161950314891727,0.142336947742061,0.206824936600523,0.103582563541837,0.158083435912725
"41",0.185465141235823,0.165162642834476,0.115577522691183,0.212642272517353,0.124671660474252
"42",0.190489118208951,0.27033317426524,0.216018866513487,0.199618215339211,0.21022921501438
"43",0.21410059092174,0.172537591082965,0.189458850856451,0.21138980148453,0.17319879568325
"44",0.201542668945632,0.196834577841347,0.288354631932494,0.190001176272245,0.173400592647219
"45",0.117031251780917,0.135105237683375,0.117304782975443,0.127032798936795,0.114859559004157
"46",0.214570621052869,0.237253680911832,0.264082310635005,0.196115074631467,0.182159566511909
"47",0.164889157633374,0.192529992270126,0.200392701511726,0.164179176907198,0.199706212186634
"48",0.0756241916023038,0.133082787499767,0.130757022020205,0.0729777894917627,0.0746290319151395
"49",0.369331490077661,0.391899971661271,0.392448737968305,0.409382220196765,0.341218906403194
"50",0.269494741022654,0.301964535813568,0.255939015269156,0.296619773462784,0.257153408055973
"51",0.268611146209996,0.226206723666227,0.290764253212906,0.170864631621818,0.221444528771068
"52",0.212661763439853,0.194574050736062,0.288017122577772,0.222118634125157,0.214762649130455
"53",0.178704968695853,0.17158973418829,0.179551235983609,0.171180617867174,0.210206341484718
"54",0.22532303950566,0.253473047341514,0.261662585746104,0.262138289499824,0.243565938593626
"55",0.217111071349651,0.271925824792,0.235297341516003,0.198600296988617,0.233738003248834
"56",0.207681988919468,0.202845791739275,0.219116918464752,0.227744864171012,0.195205682653782
"57",0.167645573346463,0.153759989021153,0.178166627843271,0.179819223128636,0.180330684074171
"58",0.175848696046861,0.150140634488105,0.181962764923413,0.154505829700041,0.191347744272752
"59",0.296064645896696,0.357957620100029,0.311973077991032,0.33155250456937,0.315136874334731
"60",0.262132424309477,0.225847606953401,0.25216362089588,0.225196676408311,0.211059967482757
"61",0.200623521725038,0.201117638425492,0.222245617978598,0.181304021665343,0.220269235360545
"62",0.122596789471093,0.107219078328037,0.103842151680793,0.155178998554935,0.134612503805166
"63",0.327966988479315,0.463913559016217,0.176127966383034,0.266822932641222,0.27474307074756
"64",0.301963370645251,0.296930680591271,0.415106704592837,0.350058831575549,0.349880257114773
"65",0.221530046115125,0.234809646004956,0.232326227984577,0.183806215126215,0.206259882155095
"66",0.166725630946845,0.145297201486331,0.164988801534389,0.168795364657683,0.166641935302837
"67",0.446799720931378,0.426726173545133,0.415665810274127,0.432545567854292,0.420468183216655
"68",0.331148038493837,0.286627892205909,0.251118195198591,0.302194266372194,0.29835489368051
"69",0.152435794186451,0.172891904744608,0.14220877070311,0.14687709970783,0.165104595595604
"70",0.261139893882319,0.198208621806516,0.159020761880269,0.27564502444159,0.291030534964574
"71",0.166764441357416,0.176394902579486,0.252286332116288,0.170848558297112,0.182613503313994
"72",0.199469557214879,0.183109549853159,0.230674944889688,0.205226986143434,0.202275699350449
"73",0.141521447173345,0.18693789467962,0.14446213551741,0.118440813705085,0.174074318793142
"74",0.184048022864606,0.199176231817788,0.182884404764246,0.177630333208485,0.166465570077816
"75",0.135292319864962,0.156917485972077,0.157334415850122,0.170812232789641,0.147831465704101
"76",0.305792737012603,0.359009342690538,0.195013172417313,0.400011844241151,0.395606739475022
"77",0.171616103316205,0.189904909082478,0.173539422134604,0.21917834081281,0.165583030577026
"78",0.207663553438747,0.209516447560269,0.214610228715048,0.227221661641336,0.237658788383881
"79",0.316551231051375,0.355222668850844,0.308158424420135,0.339661259665398,0.329853689279373
"80",0.232085971439974,0.306555297713402,0.256855028923232,0.39319616137715,0.352088734339109
"81",0.288371061446713,0.473500520326432,0.249761812196437,0.480286271466551,0.450545397142718
"82",0.214855637385833,0.225315794431782,0.287937815512937,0.231617002578861,0.228415324293866
"83",0.283968768226668,0.329460048920498,0.323510843747232,0.288149873326262,0.301298569463132
"84",0.528053543787998,0.552020092096334,0.530462473508694,0.511708480332018,0.529834231301257
"85",0.234238565015763,0.335591350774678,0.458906373488449,0.414055500745801,0.437405663766542
"86",0.227135034605675,0.224824680776753,0.246271282967722,0.249803055951215,0.23764436467824
"87",0.33407751710641,0.342722750481838,0.338218816230414,0.357404860423714,0.363057747644169
"88",0.174231944774113,0.154084234898058,0.248144492688297,0.175597219893842,0.156140126488324
"89",0.364198198401792,0.381753359463036,0.348067670854149,0.352032787196032,0.35288043032132
"90",0.18451229969291,0.182748217180368,0.192159888386146,0.169089411288017,0.171842912336332
"91",0.301592823525738,0.30768342733307,0.292060340618833,0.319924639906464,0.31071548890783
"92",0.179758458447395,0.161889003809499,0.177427520918651,0.145994026129036,0.179864748045935
"93",0.199564186611699,0.179358273333746,0.211949114724277,0.208257802325906,0.204762735447887
"94",0.545772003930349,0.542784528924578,0.531943803083758,0.516304938601207,0.581170976964543
"95",0.237606047699329,0.192584079674302,0.229711581347931,0.218076028563008,0.221690764743997
"96",0.182258499001969,0.199877968094468,0.161143093037101,0.19770115849334,0.173849515186742
"97",0.233120696355445,0.237369768847825,0.255360226670385,0.204360511081983,0.239784907189373
"98",0.390080649895204,0.375719152327763,0.342095497509838,0.403375809519086,0.413764706093642
"99",0.374943338407188,0.374107336065754,0.39758043116791,0.36371589202916,0.376772078392325
"100",0.186359125035798,0.34315433314949,0.464606042051123,0.110212152991559,0.173210389258569
"101",0.305944109166982,0.349168215476518,0.412770199309837,0.33249490399816,0.355670450580863
"102",0.355817957672723,0.325980768627414,0.395295994078747,0.354291000755323,0.338354325656213
"103",0.378302388897843,0.522279755229201,0.496019523664635,0.358676298249429,0.371609723185831
"104",0.433028869243247,0.443971247282187,0.5281009686885,0.420746715184264,0.426533385740137
"105",0.181749843181445,0.194544169048026,0.218274838333772,0.137677844552863,0.212125314577314
"106",0.391141536202758,0.374859444846619,0.403046997335324,0.402139617847549,0.389181095542135
"107",0.374883652665451,0.360643106453376,0.431675561186939,0.345367922949922,0.357651950599776
"108",0.179393779635757,0.187918302177482,0.150276885106086,0.137038586961561,0.141959265861392
"109",0.121418720300933,0.138397914324038,0.115829633498516,0.0751987182346307,0.149410561496532
"110",0.202948500495339,0.199253532619478,0.435100616821732,0.371870999485178,0.251054516394389
"111",0.213462008863482,0.199891048300766,0.239911177046241,0.209626399467251,0.22899797486795
"112",0.139711761502067,0.167382176925926,0.169528899364312,0.202454010835386,0.135106405641508
"113",0.21924107249322,0.236692308759029,0.181774275759855,0.223725339822992,0.218197935104973
"114",0.152016993302523,0.176202500738289,0.18573980784423,0.168190684681102,0.185354987428521
"115",0.208495689663192,0.165468528769469,0.131386722537203,0.151884652378605,0.132323104803283
"116",0.270989912270124,0.241957684444888,0.274931947670887,0.311778659527723,0.26103076374847
"117",0.274231729083085,0.254899142248892,0.236665477347377,0.203221223114489,0.20223676963972
"118",0.170220690974608,0.173290306989883,0.16712814424266,0.185142177210772,0.179026766984107
"119",0.240335805996246,0.23684663096685,0.238678157501662,0.203745874246316,0.232758606907274
"120",0.230179817513084,0.187139636153775,0.239875370100908,0.216145687391909,0.212592976712465
"121",0.414492305654015,0.387217917737191,0.44680439928608,0.396691147002641,0.423707567563502
"122",0.263538619905166,0.248017535817732,0.252843348959891,0.228111631936908,0.264421843123894
"123",0.283372084785232,0.320055117250597,0.309283896012861,0.314587055036065,0.274508991942759
"124",0.183997265623543,0.165956434633776,0.144683024737212,0.219972682976945,0.136808677040031
"125",0.253019649364481,0.260206255475635,0.267353553841148,0.242633209159725,0.227849951651233
"126",0.204873871063733,0.212816021390481,0.219419761877563,0.204778342354608,0.226276155698735
"127",0.251087199614868,0.242565706057851,0.26864891438434,0.249818727697513,0.255838979791866
"128",0.332137132482244,0.33175068472925,0.420965675299409,0.405684321572587,0.378276000991905
"129",0.281103594680734,0.258528147372918,0.331233306914996,0.277181328524812,0.277770678771126
"130",0.235482410725749,0.245023047112949,0.247529099352436,0.243247222327576,0.238092290438175
"131",0.28374147238335,0.286105418978466,0.198469676329359,0.242818022175408,0.248870771167428
"132",0.257106303904532,0.301843978707213,0.247510143256814,0.256508576504623,0.294089077415013
"133",0.20233127185859,0.198180847255595,0.163710262893182,0.222756532021121,0.217898324581789
"134",0.19096775319988,0.215401777574019,0.220473291680875,0.197872226219369,0.187425890921711
"135",0.263317356011096,0.242816505252854,0.238744943156074,0.179614031002489,0.173617228797334
"136",0.270478963582314,0.308253253157011,0.306772884670209,0.294211537396721,0.272552358652086
"137",0.295566161404034,0.268256878693425,0.319686794015573,0.272847863553859,0.28013556321003
"138",0.428728255715049,0.454381367971301,0.472625525486048,0.460246415282454,0.367684007369724
"139",0.17080457463408,0.186444033489669,0.174445994616207,0.220357189359556,0.18033833005548
"140",0.286152052581643,0.275043315557392,0.247888236161328,0.321368504488423,0.336034539947485
"141",0.281348180837918,0.281012343438021,0.290102160940949,0.261933300522514,0.262779656006291
"142",0.541679697821197,0.578566471305727,0.512182051014395,0.492546028455504,0.512931537100801
"143",0.17487924448826,0.193238726263933,0.187937444963102,0.200818596833894,0.196511086373624
"144",0.202549646553126,0.240617905502768,0.21624182376932,0.201263814113249,0.180265476907995
"145",0.303295964058666,0.302966140925188,0.245786065521173,0.337001529967635,0.327231536936611
"146",0.22450417092296,0.213845620352533,0.237037435354897,0.231488164070375,0.201491306232609
"147",0.20684956910161,0.200843536819955,0.216220027261907,0.226087463440231,0.197258678745126
"148",0.174127699571945,0.204041952913112,0.192852925314759,0.158070169675916,0.196995830573664
"149",0.269486824457096,0.312842902178158,0.362817638981822,0.31750747536197,0.265841137982516
"150",0.164414137998218,0.164227341633503,0.195226124068527,0.203465237942605,0.178385745829863
"151",0.187368325877149,0.170834715011412,0.217605107589912,0.209735631485962,0.175499299064996
"152",0.121442857851084,0.199595137189303,0.171177257026184,0.156744169827804,0.139011580561473
"153",0.0695193723386701,0.0960020473326028,0.115356348344799,0.0854712830782963,0.0744713769109168
"154",0.196584103960117,0.157163898499886,0.153297907537868,0.320689418485484,0.254035622060812
"155",0.129748650484976,0.15295439423559,0.133519498726337,0.130996154016962,0.139973326218533
"156",0.136148114249525,0.167855325341009,0.11279793830348,0.170077097438309,0.148814878791218
"157",0.397597260861796,0.465463752528819,0.408539756227277,0.417863964498397,0.426702328918941
"158",0.250076435921346,0.275809863560978,0.259599569415037,0.23239315826431,0.251823480338262
"159",0.193852374156036,0.129423424297039,0.18642694613096,0.149167254653968,0.193212232016826
"160",0.208989461271319,0.226804630552099,0.10875310538455,0.258734515276558,0.18791907862941
"161",0.178139110596024,0.242120955521002,0.170547655909526,0.215867382629667,0.190164921847115
"162",0.282680578185686,0.255066209782918,0.274022586692455,0.250669647595462,0.273773461373476
"163",0.171216630571549,0.20418696888881,0.195418266879049,0.165289933370099,0.190374468344589
"164",0.302422322935483,0.299713778726769,0.312368043895474,0.33710823607745,0.314934000202865
"165",0.242287138131314,0.273076689985266,0.254923544373056,0.235271787614293,0.243190558682531
"166",0.260509814848893,0.185193367704941,0.203741184231301,0.175094919833043,0.197047635754925
"167",0.161737083950566,0.127710501996087,0.212778642859404,0.132992269194469,0.163128839883159
"168",0.290854084655385,0.305445935582894,0.282804671321245,0.329767959003138,0.288412483981576
"169",0.280541364712443,0.26948044412351,0.36025577341607,0.24987877308794,0.272737434447338
"170",0.328002067880314,0.413601598902753,0.395181191608279,0.386766472984821,0.397470527992184
"171",0.154054894649113,0.247063281094535,0.232494793754546,0.194187928598048,0.172723569368758
"172",0.172648412655508,0.186211417769416,0.188838655914243,0.19030044592361,0.191963576044697
"173",0.32184371981174,0.320781247463277,0.319138486021557,0.35732251673059,0.325255091167217
"174",0.17088284724094,0.166721536606745,0.233638870154768,0.191060322040525,0.212545387805592
"175",0.146426199122557,0.15431301785783,0.128675293695335,0.108802643460673,0.144369374799534
"176",0.187699478594371,0.165290524620151,0.146946084545568,0.277476191130069,0.220478555748103
"177",0.201007042787537,0.18185132858987,0.176529908631309,0.159730387152506,0.184869324550217
"178",0.202186278910608,0.213615398204215,0.199504233279334,0.237186446261872,0.196119227926426
"179",0.186508641914338,0.340992432877655,0.223644516483528,0.192079534903897,0.173556741917278
"180",0.198732913789644,0.228881920160813,0.204171047077923,0.260021869133717,0.220303451275729
"181",0.206433923810622,0.221798949196951,0.200373621908252,0.194575259095169,0.198530255067109
"182",0.393136611669822,0.394103323095982,0.390916261673694,0.404902590587384,0.411105578663686
"183",0.169117077566719,0.1707238347608,0.197816468824211,0.170760951445766,0.160859192985319
"184",0.167600886095728,0.137975589602804,0.150964624437769,0.11245356608918,0.115530819403158
"185",0.171581063659395,0.18376647129282,0.224288711964495,0.175870808430917,0.207639352730939
"186",0.308636225565473,0.285684448847523,0.295035033954376,0.251465604171174,0.254740111784729
"187",0.175547562596264,0.144656910419234,0.162561739459766,0.152437743720817,0.153879814537847
"188",0.24690910450242,0.239208764588395,0.231576911291858,0.267497786094649,0.275926025869884
"189",0.135455904303268,0.104332467851309,0.119808006093841,0.11037162689817,0.10577893141815
"190",0.226893611816466,0.254823210618211,0.280149753918527,0.22274605435428,0.24475547078521
"191",0.164376476305048,0.161917047847687,0.171965461113124,0.193627590804509,0.183143344368209
"192",0.0974544597236495,0.100502171723601,0.0914399729038923,0.112943685417052,0.114010745620288
"193",0.310655085552212,0.284852280994766,0.260095678106374,0.282436102376567,0.27462479916686
"194",0.169043300691952,0.170158396723519,0.201894415218825,0.157934401744704,0.187526094805511
"195",0.340893587583367,0.281447242402277,0.266601610557471,0.276873230803788,0.301105202563266
"196",0.239832030277083,0.336882679368235,0.241520752371405,0.378070652794482,0.287309583643932
"197",0.141153855301935,0.215890859060857,0.171039238733918,0.177024572428187,0.1793262190024
"198",0.203201072875746,0.184924732367221,0.206060092865564,0.148839999405926,0.144261154212419
"199",0.343778903227469,0.37656522898,0.328036262480413,0.338411356799254,0.345157427212664
"200",0.285365208859333,0.275180052237453,0.331273348744145,0.323209655429326,0.331566469601415
"201",0.213013847303028,0.241292694193842,0.253444640845015,0.23722502855173,0.241041700887555
"202",0.362438568338957,0.505006558351381,0.488484204932507,0.471889202076094,0.49696376668574
"203",0.12566457354285,0.153940998397546,0.18424051612031,0.16346040191175,0.118089608155384
"204",0.187673624772508,0.204766048264826,0.217192560728616,0.213549775467417,0.179187499380924
"205",0.221505428886335,0.246108125718219,0.277987930099151,0.249896621909769,0.237263595334378
"206",0.428669093775622,0.341051923469515,0.491251007787605,0.430434484621718,0.414738236693733
"207",0.297473455553938,0.337841188063211,0.283285535132128,0.243261130377983,0.28875298196095
"208",0.19562974483088,0.159033883510444,0.119086334336436,0.351111884321423,0.191313823115481
"209",0.196096597053443,0.205723482540696,0.181291332537885,0.188511492767306,0.191385084276783
"210",0.181061144936693,0.243946159072631,0.226570039526762,0.150357503941588,0.190922806840071
"211",0.197445095193746,0.162949546666961,0.218762048415339,0.138639385235387,0.153119292079709
"212",0.130489790151848,0.202961708513069,0.17608021311534,0.161964242389225,0.144037037442915
"213",0.234258166253492,0.235647377460453,0.214536407738869,0.219411910390969,0.260095071308052
"214",0.2520610508639,0.246820262616961,0.267222530757485,0.275172254948334,0.254890336249891
"215",0.130899089057542,0.141332431032952,0.116583099068939,0.129043162938824,0.119736905241349
"216",0.19424766401417,0.242569783487825,0.208680204877627,0.192921362075656,0.168865061176785
"217",0.252085463918065,0.251394771218129,0.286751894851699,0.331091901833724,0.340687662074787
"218",0.165910678436916,0.146984528542185,0.158704100808422,0.133712278121813,0.153488944578752
"219",0.211951516779938,0.213593136984317,0.174845226480316,0.174781921019801,0.218819821889478
"220",0.345601494753981,0.326699605905862,0.359357875389004,0.406037873406725,0.376605755795606
"221",0.207633408615585,0.242113313135501,0.238840447298925,0.195326177292051,0.187580580543626
"222",0.384894270973264,0.383678822358749,0.437778605992279,0.474938635271397,0.27959554592602
"223",0.248535891538989,0.28277910573528,0.270730461481184,0.214424792501559,0.464004893983362
"224",0.184872393956535,0.145514632263135,0.120353464559105,0.214867619922725,0.174299173838768
"225",0.0947428301145755,0.127639096452997,0.089832743610247,0.115644625820577,0.133327788777569
"226",0.148258121598635,0.147416829631245,0.12547003698619,0.200476179209353,0.112408537578376
"227",0.227137653444485,0.217681079917441,0.223500354481434,0.182532623529498,0.216906115522611
"228",0.376329212725343,0.451113060241295,0.438295482723639,0.393252019064161,0.413243936354353
"229",0.191630304627472,0.195695254253002,0.208066870532775,0.196071355955998,0.224037051075131
"230",0.196446941958936,0.235640874885537,0.186996867119062,0.183389678448752,0.209456358940688
"231",0.501597295392609,0.511087891461557,0.445217714405022,0.62716618255994,0.468878401699091
"232",0.169171872937816,0.210739638502461,0.252139931982099,0.170100401908369,0.299320535890752
"233",0.404605144447219,0.367425890405144,0.421190051403729,0.410236519608553,0.391525672474552
"234",0.194243057757486,0.201581870491645,0.206434663945181,0.239514199654218,0.208306134255813
"235",0.195802234284785,0.207205116637354,0.211995905702357,0.201356322640441,0.225289268383967
"236",0.200297090046526,0.189788006745006,0.158295664977175,0.188668095188808,0.177374527491552
"237",0.364522102455222,0.353753614756318,0.352995818923975,0.337501366904258,0.345341171654457
"238",0.309111680134649,0.330924524646383,0.270862626189054,0.307282869684569,0.298294744254356
"239",0.21146019696085,0.20736567558447,0.199212638939462,0.176104881388,0.195177774600799
"240",0.191215834674853,0.210378347919525,0.195515281130466,0.224983558866761,0.263093470114978
"241",0.221113651930936,0.227976344712275,0.162276694734197,0.20665216358404,0.226711372291008
"242",0.285195996358546,0.290977060605808,0.249759779320517,0.285941668013083,0.279654067543352
"243",0.185905277214275,0.164226597620099,0.191222560401631,0.18237041103305,0.191282645019395
"244",0.247257725336552,0.262797331291084,0.287718440178698,0.299107128874235,0.265682915482337
"245",0.230228151308267,0.242335719433011,0.253647357764009,0.247091838967261,0.258251300265471
"246",0.28672149346624,0.27939777224188,0.284342196829336,0.282552739304756,0.276976637571244
"247",0.38552677719824,0.424647422439428,0.461360861663534,0.381812705429036,0.398558178157931
"248",0.151771488825305,0.134533759014324,0.0831370388240369,0.110667731636203,0.122831393826177
"249",0.188953925576824,0.20034814438796,0.213311761444503,0.194790819339351,0.217615214829027
"250",0.454810677876558,0.478066615923202,0.477951471832289,0.449516904020781,0.445445000566395
"251",0.181993051261611,0.2161041557013,0.186726567027122,0.191665992771202,0.178662589978274
"252",0.169254549847063,0.179684430614045,0.15936125539514,0.163124375236477,0.16727497389481
"253",0.274290484664009,0.240332798345988,0.249261010929008,0.288974531488928,0.254143030923661
"254",0.36666019720046,0.410296499534349,0.348216646061571,0.376033416805444,0.388776145680997
"255",0.218810274234962,0.229137367509338,0.196484764832056,0.21117956704191,0.227772095084155
"256",0.22383935856289,0.234477778993106,0.220058372201659,0.209744262177956,0.201470830769411
"257",0.200471664332823,0.2360258407788,0.202394956289099,0.245883467623991,0.244002729649761
"258",0.226333193410855,0.217584553165505,0.24323348049426,0.202368296910857,0.200907627664309
"259",0.222931415884429,0.216642898349311,0.177508471437527,0.144245422760324,0.14207970125017
"260",0.178657561890267,0.208761411332265,0.215174913585612,0.172178655975977,0.187133254159958
"261",0.202737829985058,0.250794823227608,0.211863005927036,0.179894040367895,0.198375595688494
"262",0.197658408197978,0.155795166042596,0.170493988016791,0.175418286451983,0.21493689287154
"263",0.137962271110471,0.147971730130638,0.138796133502771,0.136528670899412,0.126786633167834
"264",0.253055527507963,0.354964873641901,0.352220746153664,0.314854986376531,0.277251315974493
"265",0.406574150704045,0.374061235079707,0.392016773043013,0.398864762943755,0.334245961967297
"266",0.234103491261309,0.243485961408678,0.206289024947077,0.239638091114783,0.226677943339969
"267",0.15204958573546,0.155428801620766,0.161780754743861,0.159739535523989,0.152824072937822
"268",0.201255072802893,0.188988380354336,0.183890700597753,0.204689010414574,0.208057820792181
"269",0.291002573241288,0.346942595835325,0.234717705171641,0.349429544555552,0.344883083042406
"270",0.232859771890592,0.273099556931597,0.224093861687914,0.180474336500324,0.255877205836794
"271",0.217613600961454,0.230032140482991,0.224966581886937,0.239385299107911,0.230168035489159
"272",0.298695548662047,0.291790369909972,0.295517519137006,0.305914651486395,0.288701867752061
"273",0.208750655788162,0.212187860910463,0.238986755475818,0.203956645560434,0.220830256223648
"274",0.289475119417689,0.261440463396059,0.279619155305286,0.265307246456015,0.245973729490015
"275",0.290142548174129,0.276422602585117,0.27366196475804,0.297922860197077,0.295970284603633
"276",0.214942096546773,0.234672112481224,0.286839173777238,0.232970907459643,0.18989600689939
"277",0.294480492401596,0.347426392165792,0.318281124690749,0.298015410188653,0.320194688402681
"278",0.235878303921701,0.227759234004287,0.225300765527498,0.207492921803672,0.185674329507544
"279",0.194475253469791,0.231776624132115,0.231107218865746,0.20129053658075,0.227773144063998
"280",0.236758869226428,0.225010646721678,0.280334239327889,0.212886792289363,0.192108305056481
"281",0.235699786600704,0.242913265735994,0.251024362749783,0.219897457072576,0.245506215735972
"282",0.407205716241745,0.391672958761078,0.394657090093214,0.374795907424039,0.398102649211954
"283",0.114168393112867,0.161611089447171,0.143682756415868,0.108913101960781,0.202799243176102
"284",0.260465934091961,0.256946851970785,0.256863969248888,0.310137892927621,0.255395183957496
"285",0.231804798991845,0.247527905227523,0.201281989828506,0.234550495618732,0.2297582655426
"286",0.19480279686799,0.196822212521471,0.186060473948058,0.207132365278438,0.143735667119815
"287",0.290427014875402,0.27199038008139,0.267189957656449,0.231546100767759,0.245889354086167
"288",0.115120741766941,0.122481606885442,0.143412460320513,0.102781140796431,0.137369486764676
"289",0.18668301594218,0.174169248373544,0.15332893727536,0.177267060786543,0.173761212238973
"290",0.233812593754034,0.200644733896764,0.197542339798964,0.224978009110092,0.205499533898355
"291",0.199203809094754,0.236093719546858,0.223717655939672,0.206789813501187,0.201491008710661
"292",0.275394247851213,0.2913604724429,0.248400920769229,0.305000245549616,0.282626109562586
"293",0.181738787432833,0.272875862489376,0.226529000776286,0.227791907559235,0.201402522812845
"294",0.155405421828491,0.152113384424456,0.156467519926039,0.185187058569177,0.128629386636229
"295",0.242172966193639,0.243259295663357,0.209139148089994,0.271772778376764,0.249736958309757
"296",0.170273386283376,0.170754230357165,0.170426137260573,0.106954120464833,0.173080335555529
"297",0.108638596137407,0.115118467603123,0.108289200315141,0.114397470229315,0.101950558555444
"298",0.228641694394342,0.164645981472975,0.224556864712705,0.167289059709835,0.162521038107123
"299",0.13296992002139,0.171248898325826,0.166697828521266,0.135368594213783,0.126080006034109
"300",0.159692300331898,0.215592642391663,0.186815794799951,0.257622633959483,0.1555519789798
"301",0.165592669134692,0.196129861779878,0.175020511185148,0.164523390335759,0.128890225447994
"302",0.229792904435416,0.235397971441877,0.203193194938858,0.242113694260293,0.237209218926343
"303",0.371093400234171,0.328830115499382,0.386720702887672,0.439360468899328,0.429506044970413
"304",0.192764503406946,0.18341738417129,0.188448152734643,0.176567422080947,0.17547606204395
"305",0.325199668267148,0.306839855827105,0.309179437001925,0.369524905789819,0.285727688401455
"306",0.341265513103653,0.379183821293175,0.335626017089709,0.343704792899036,0.343894570356875
"307",0.201960140650713,0.213143231830454,0.206723721707696,0.23194834627938,0.200359812883547
"308",0.25299043512518,0.277804887525223,0.23751544912618,0.226181881311816,0.253390243486887
"309",0.185448458746679,0.25108104675504,0.206684524684098,0.233301737089162,0.199662538666231
"310",0.342192756080035,0.311465069342297,0.304881332427503,0.292574980725739,0.284280559170705
"311",0.307885661264844,0.298045293317089,0.291847465692474,0.289862392778542,0.297802077848405
"312",0.154334265971802,0.166061063672402,0.19514381653117,0.173319981189355,0.153098222972481
"313",0.265041676921666,0.249144631047426,0.257448292469047,0.217726715771911,0.229122697779241
"314",0.239906770430889,0.252389607405857,0.250719110035459,0.275489298002554,0.252216916576555
"315",0.209684179574338,0.182643283625611,0.213346778972887,0.190034821576918,0.183511858014722
"316",0.18329183958617,0.210191863768523,0.228639254399213,0.184440590987552,0.190517320278962
"317",0.21836266739291,0.21265808193288,0.207002225712316,0.244562043219772,0.250181738845871
"318",0.303757639849662,0.219780080330134,0.249076071588854,0.263994627349355,0.20093574864104
"319",0.225798366353519,0.256591962837845,0.225827605007035,0.232837482705465,0.186649255343786
"320",0.241915976065424,0.340420067359686,0.356107074148397,0.322631202065206,0.259725206882206
"321",0.217303106717889,0.258458532921553,0.149034354392578,0.271294762200749,0.233035037889091
"322",0.186008480156831,0.222445911942935,0.25128372182404,0.222995349288852,0.204874681779526
"323",0.160339828974991,0.177982201009804,0.180465988273786,0.185075053182449,0.183852717450074
