0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
,,,0.0661366550129,0.196008603112,,,0.0412068664787,0.197955374071,,,0.0243736356077,,,0.0104299692999,0.0367986246543,,,,0.319399407177,,0.0210614075776,,,0.013224033523,,0.0258318896085,,0.0377453026376,
0.0491514194773,,,,0.0788003151775,,,0.0126664836507,0.0396654951855,,,,,,,0.433790982354,0.0343592360257,,,0.106253607645,0.0164086201991,,,,,,0.205639771057,0.0140426332805,,
0.174876861583,,0.0245471648973,,0.0358546653014,,,,0.0558502367766,0.106276777035,,0.0465101251921,0.0447096114995,,,0.220013137516,,0.0376686687238,,0.0183704888068,,,,,,0.0615638780953,0.172989575686,,,
0.234643531621,,,,,,,,,,,,,0.0163102742093,0.0232302466887,,,,,0.130265880393,,0.170342233572,0.142337086549,,,0.235135923235,0.0462817316254,,,
,,,0.0636235626729,0.350419845051,0.0214474271744,,0.0386521654708,,0.0368546972373,,,0.0121052919593,,,,,0.0361805326911,0.0398797088668,0.336789829471,,0.019862062072,0.0267641407614,,,,,,,0.0165542732558
0.0761073362117,0.0135838597191,0.0286387724659,,,,,0.0108921594074,0.0786132406995,0.492278780922,,0.0787244126087,0.0370862536549,0.0100659567723,,0.0177263204249,,0.0304326180213,0.0287020686658,0.0523605003147,,,,,,,0.0267351542114,,,
0.346799408966,,0.0495979274364,,,,0.0216330564646,0.16585574301,0.0849824555087,0.0278012908352,,0.0314802990246,,0.0222838028656,,0.146020852953,,0.0280213330049,,,,0.062544314546,,,0.011812266164,,,,,
0.138601965897,,,,,0.025815958196,,,0.0633559270675,,,0.0449619946403,,0.0717340225092,,,,,,0.0863494471013,,0.0287712625085,0.0630247443154,,,,0.0498822675732,,0.419278883043,
0.173959893049,,0.0285756345101,,0.151834111708,,,0.0698796230389,0.117421375037,0.0469803328274,0.0354995201484,0.0224644018033,,,,0.01727426683,,0.0555498293458,,0.2049387421,,,,,0.024627746798,,0.0459928145248,,,
,,,0.0542373883469,,,,,,,,,0.0581861704926,,,,,0.042565915266,,0.352055701716,,,,,0.0180247462902,0.050199839452,0.100785803258,,0.265119116192,0.0324477618317
,,0.0417855660314,,,0.348971345447,,,0.221113371701,,,0.0128369923121,0.0155616917347,0.130813063308,0.0160561588552,,,,0.0325483433038,,,0.0228711194962,,,,,0.0459497654873,,0.0978223110513,
0.0255905792536,0.0223857206515,0.0132695107066,0.0671295979996,,0.057853555134,0.0641314821877,0.0990334763429,0.377445463377,,,,,,,,,,,0.0282824821411,,,0.0127847832501,0.034854027368,0.0616468623077,,,,,0.120350550418
,0.0204939563232,,0.0699928647713,,,,,0.170960126223,0.0280852955935,,,0.0105437728284,0.0872835488776,,,,,,0.0838733566052,,,0.0860690766236,0.0222232355926,0.0121914674879,,0.0166692825792,0.0132215298865,0.0291469993788,0.323477854957
0.0938538138824,,,0.0427431682208,0.0849981525951,,,,0.126670748196,,,0.0589533500737,,,,0.0364354594175,,0.0262218857795,,0.398314172761,0.0193499049415,,,,,0.0872652554851,0.010895716679,,,
,,,0.0488202657073,0.0571713881973,,,,0.13549674448,,0.0171317806041,,,,0.0134253774344,0.0363305599648,0.278190078964,,,0.0788765460468,,0.0540218709187,,0.274769696342,,,,,,
,,,,,,,,0.0150805073315,,,0.0177610661102,,,,0.0786081478144,0.793802250083,,0.0693124502053,,0.0131892122759,,,,,,,,,
,,,,,,,,0.125256046767,,,,0.0671979349761,0.059666082774,,,,,0.0173568024728,0.193645755761,,,0.100600956213,0.0203117333605,0.0235087593839,0.0403838052336,,,,0.335298638021
0.0237798360456,,,0.380714957621,,,,0.021535632238,0.0801297681796,,,0.0195285148913,0.148184059582,0.0213070173675,0.0139112385215,0.0108104469452,,,,0.0843760783107,,,0.0458961037929,0.0118981645712,,,,,0.0926366191938,0.0264410579659
,,,,0.581944210732,,,0.0231410676284,0.0258429636918,0.0104932931121,,,,0.0281669144023,,0.0184742588797,0.0135291570154,,0.0132872693069,0.233876337226,,,0.0241065331221,,,,0.0261516870797,,,
,0.102550717747,,0.0105712766707,,,,,,0.0311279434355,,0.0221768014727,,,,,,,,0.323262133936,,,,,0.171983178013,,0.312201960311,,,
0.17700979256,,,,0.0903835156867,,,0.05877085205,0.0238487546087,0.0520451679354,,,,,,,,0.169472843909,,0.24213340822,,0.017053790404,,,0.0733016561445,0.0122730290849,0.0795928079002,,,
0.138045186017,,0.0178546757231,,0.141274869235,,,0.0216400257849,,,,0.0160422366294,,,,,,0.192417402181,,0.340733148886,,0.040211903577,,,,0.0405015292892,0.014700195722,0.0270510414716,,
0.535009164977,,0.0453635411059,,,,,,,0.0829691531627,,0.0440083527345,,,,,0.114846564342,0.0159883969855,0.0564921987096,0.0482470350177,0.0442193127614,,,,,,,,,
0.0997797251132,0.0364340631774,0.0492143558781,,0.0947841597748,,,0.0318834659428,0.0392756677835,,,0.0646564568764,,0.0395362192971,,0.0121866570306,,,,0.341228243007,0.017358550059,0.0223721823388,,,0.0305793561173,,0.120241589485,,,
0.0547273098955,,,0.0402840948785,,,,,,0.0423739301834,,,0.0539819888225,,,0.0287617853228,0.0221720719984,,,0.189866151474,,,,,,0.537316091062,0.0191214821185,,,
0.158219277147,,0.0642571745513,,,,,,0.0451475651019,,,,0.0100499848182,,,0.0395582331773,0.0413626718728,,,0.112990889641,0.0108367901143,,,,,0.0400077396238,0.0223426719477,0.4405020254,,
0.178667873177,,0.0296810484553,,0.010890504648,,,,0.248277772546,0.0501471368972,0.012015859106,0.025666416525,,0.0465271154209,,,,0.219082381462,,,0.0378149952113,,,,0.0153172503801,0.0292573752289,0.0558233462952,0.0164429373792,,0.0165181414486
0.392386341877,,,,,,,,0.391723699854,0.0787691820981,,0.0251682270862,,,,0.0537283224788,,,0.0354851125545,,,,,,,,,,,
0.0586156861506,,,,0.0342981973549,,,,,,,0.0348779329451,,0.0251610292387,,,0.0744268256437,0.0250577049732,,0.228944183005,0.055721632478,0.0264831968233,,0.0130984307131,,,0.40913693892,,,
0.678148024505,,,,0.0427384886972,,,,0.0960251811175,0.0506201951579,,,,,,,,0.017507611152,0.0346262339441,,0.0110257691855,,,0.0189193135067,0.0204027643315,,,,,0.0193160724979
,,,0.639404323375,0.0249942509967,,,,,,,0.0536619177443,,,,,,,,0.258370575918,,,,,,,,,,0.0203217380521
0.236540143671,0.0185065205064,,,,,,0.0105500227088,0.267778584376,,,,0.0235783631353,0.0213562187516,,,0.0817264694531,,,,,0.2926293012,,,0.0134515891095,,,,,0.0179299683232
0.103466370499,,,,,,,,0.0994283284481,0.0475822513028,,,0.042099859177,0.0579665740321,,,,,,,,0.161521487779,0.0300642773483,,,0.363907994326,0.0110270265258,,0.0729811282973,
,0.0189739350943,,,,,,,0.110067552103,0.057831794655,,0.0604748312794,,0.39506041032,,,,0.0856632363196,,0.0829149619451,,0.0324261486172,0.0439080714821,,,,0.0804932241664,,0.0178205473641,
0.102398647419,0.0261318790632,,,,,,0.0690041033791,0.55925178461,,,,0.0137706585864,0.088012867528,,,0.0144286234097,0.0520862380723,,,,0.0140744744173,,,0.0258702156275,,,,,0.0190334914404
0.230317504755,0.0854302575248,,,,,,,0.149708690421,,,,,,,,0.0449198295816,,0.101423483185,,,0.330880191433,,,,,0.0506455533484,,,
0.219496903304,,,,,,,0.0112712655581,0.0507929230288,,,0.0330058653869,,0.18905528887,,0.263682399596,,0.0814688812625,0.0787871784863,,,,,,,,0.0500304920137,0.0110700260158,,
,,0.0255067642829,0.0426437352606,,,,,0.0132092509951,,,,,,,,0.0437941169446,,,0.349438614367,0.0336613352367,,0.0426046089557,,,,0.402997622892,,0.0369629004966,
,,0.0515364563078,,0.0951167270067,,,0.0300750432928,,,,0.0603480086867,,,,0.0366564835664,0.0157651233037,0.215033918436,,0.352913953285,0.0298002722139,0.0116321780406,,,0.0456947557491,,,,,0.0444246364799
0.106392505546,,0.0386800586636,,,,,,,0.0464358514486,,,,0.0410002724063,,0.0313251854732,0.0776223455869,0.114629169277,,0.0621582139856,0.0961589812865,,,,,,0.344646878852,,,0.0298815988961
0.0633152791819,0.062481572872,0.0110423064938,0.188977444155,,,,0.0437597277661,0.293585681021,,,0.0425834939605,0.0873326808936,0.0386969654647,,,0.0260823706825,0.0272058063292,,,0.0398175896558,,,0.0446032566567,,,,,0.0210157406116,
0.0389953438583,,,0.115297672006,0.155941348553,,,0.0142466938611,0.202676368493,,,0.0660316400409,,,,0.0647424340571,0.0577910772671,,0.163527684932,0.0583777339144,,,0.0166126716624,,,,,,,0.0438815311408
0.079990315813,,0.0743401216065,,0.0124534465202,,,,,0.126563269955,,,0.0115918402026,,,,,0.132476516901,,0.165638149629,0.0369985273781,,,,0.0355385059512,,0.318231170058,,,
0.0620352181062,0.061380755759,0.047476277554,0.0135504787585,,0.0348939069707,0.0112207367206,,0.129555347112,0.0233556304063,,0.0160428705282,0.0147022211518,,,,0.0115520344777,0.0204178908735,,,,0.0182348673921,,,0.079126227498,,0.0604318590926,0.0115396518081,0.362556099054,0.0172204937026
,,,,,,,0.0504319100826,0.81688398863,,0.0229059706099,,,,,0.0985759846806,,,,,,,,,,,,,,
0.109030605123,0.0211137071335,0.0222484894269,0.128909180892,,,,0.0276035114244,,,,0.17009950899,0.156455216957,,,0.298748464685,,,,0.0615266406203,,,,,,,,,,
0.2846708538,,0.205256280913,0.0104672187896,0.0114332495408,,,0.0151797754346,0.195509413648,0.149751379297,,0.0220531220016,,,,,,0.0423343936807,,,,,,,0.0187735944714,0.0259916053485,0.0145586723764,,,
0.055872523733,,0.0657695576946,,,,,,0.0491045169371,0.0251076268414,,0.0101297291206,,,,,,0.232869971252,,0.0565272680383,,0.0772448561807,,,0.0556519418973,0.178235624148,0.178395564253,,,
0.538723098385,,,,,,,,0.060060209274,,,,,0.0533102795799,,0.321033787889,,,,,0.0125960427515,,,,,,,,,
0.0178672110618,0.0696597934269,,,,,0.0191083286501,0.0686643644655,0.293300425958,0.0202065952516,,0.0778594578393,,,,,0.056914073123,,,0.136928546182,,,,,,,0.0113571651694,,,0.220491394638
0.26751351502,,0.0212414326092,,,,,0.0183046532223,0.0631319004746,,,,,,,,,0.220322458847,,0.032247079741,,,,,0.0133514548309,,0.327909146322,,,0.0221169107959
,,0.666322906733,0.0325567353239,,,,,,,,,0.0182665215107,,,,,0.0518089978457,,,0.0225126011748,0.0585088858457,,0.0204640823939,0.0121232931819,0.0373393885931,0.0788346174868,,,
0.0456241082078,,,,,,,,0.141608491045,,,0.0211241717018,,0.0282064321086,,0.0464490354149,,,0.501241542167,0.0876445740659,,,,,,0.0219580561384,0.0913468548128,,,
,,,,0.0368349681403,,,,0.147397639801,,,,0.0269524203201,0.431695544238,,,0.0509055590618,,,0.033813994929,0.0269404829315,0.106675567421,,0.0291072811244,0.034930419125,,,0.0258345343954,0.0158482125579,0.0276080811681
0.257485557587,,,0.0139871779967,,,,,0.0374711006986,0.0138446317683,,0.076954971976,0.0289693112217,0.02951341959,,0.0171631322483,,0.0243393497652,0.394737198114,0.0682749450107,,,,,0.015900540329,,,,,
0.0786892287116,0.0151249070078,,,,,,,0.33894787881,,,0.0655265949815,0.0553061788708,,,0.0339657421418,,,0.162696129435,0.0354865059902,,0.0790890821335,,,,0.0628461925327,0.0156165161584,,0.0280109740433,
0.0267916679613,,,0.0603288407463,,,,,0.284916791512,,,,0.0666447047132,0.0339973832821,,,0.0123738317585,,,0.0683347851326,,,0.0875579665434,0.128040970964,,,,,0.0219327219178,0.188947453249
,,,,,,,0.0488545437271,0.607808459055,,,0.08666085064,,,,,0.036576569655,,,,,,,,0.0252251157888,,,,,0.182052286944
,,,0.0518010359202,0.0477681747139,,0.0191679043397,0.0170333897885,0.319510974319,,,0.0609926823572,0.238572430504,0.0759023501117,,0.0388636458148,0.063998646893,,,,0.0113843472403,,0.0338266690022,,,0.0105260512997,,,,
0.0795299645815,,0.0164364495478,,0.122183335376,0.0308813401501,,0.160063118204,,0.0291399849202,,0.0123361789018,,0.027357971496,,,0.0222594040861,,,0.24851120986,,0.054511258334,,,0.0887590172147,,0.0710215568021,,0.023783382312,
0.195351117779,,,,0.0955681789624,,,0.0756197500837,0.328946007368,,0.0338713168509,,,,,0.14482291332,,,,,0.026321532174,0.0132259461636,,0.0825183133554,,,,,,
,,,,,,,,0.705765282059,,0.223063592341,,,,,,,,,,0.0518387907989,,,,,,,,,
0.270271305746,,,,0.0637737102878,,,,0.471052288408,,0.0481278998636,0.129735656269,,,,,,,,,,,,,,,,,,
0.168599801284,,,,0.0103054590525,,,,0.349883508918,,0.0462353550132,,,0.239025381118,,0.123095097223,,0.0149111865171,,,,,,,,0.0109114383376,,,,0.0164147689808
0.0195541891995,0.0151872173336,0.0163363880177,,0.0177064619801,,,,0.269090489006,0.0770469182548,,,0.0199556135272,0.372526989049,,0.0352657767843,0.0162103485556,0.0105506820342,,,,0.0354232379066,0.0219384880661,,,,0.0188945494264,,0.0123674182667,0.0313220123626
0.0833798087923,,,,0.0505901809718,,0.0285608721262,0.0480879631959,0.198490315785,,,,,0.0393007355519,,0.0724730986037,0.055164267921,,,0.249080795471,,0.0269938617682,0.0343391620709,,,0.0329299337096,0.0294620020879,0.0149553052396,,0.0185526847188
,,,,,,,,0.740640576196,,,,,,,,,,,,,,,0.0953587559026,,,,0.102127475459,,
0.0400667986789,,,,,,,0.0273493811956,0.364050488057,0.0131360353406,,,0.0879559214257,0.0803635857096,,,,,0.0132972136603,0.0911137042435,,,,0.15573435273,,,0.0148777277879,0.0616521462733,0.0389708677212,
0.0625108587501,,0.0184871391336,,0.35640118488,0.0122648289262,,0.0663685400802,0.11383048191,0.0275144579259,,,,0.0581798458355,,0.0321611822962,,0.0425928248634,,0.116743779483,,0.016777269192,,,0.0178835906135,0.0574703061021,,,,
0.0509905448855,,,0.0729393649162,0.182989239819,,0.0121121548391,0.0375555761826,0.0703873123403,,,0.0401417823294,,,,0.0209888577501,0.0419787577006,0.0161261795257,,0.300194482326,0.02420471266,0.0172301319966,,,0.0422426798932,,0.0563916477779,,,0.0126081064699
,,0.193036588898,,0.16370433362,,,,0.0839376231851,0.0723280681959,,,,,,,,0.0951325602187,,0.28611613882,,,,,,,,,,0.0929004376386
,,,0.0200811144538,,,,,0.127029976464,,,,0.319829266149,0.0480163232946,,0.0271754573468,0.0298567471595,,,0.219678030513,,,0.0157819796568,0.029937005197,,0.0623726316476,,,0.0534575137995,0.0126440788084
0.0312335379826,,,,,,0.59280510067,,0.129730046354,,,,,0.0108419940859,,,0.0424268176221,,,0.0747344387963,,0.0282362953092,,,0.021489759345,,,,0.0166302936174,0.0320474339905
0.150189290169,,,0.0208070106119,,,,,,,,,,,,,0.0116990428528,0.638332564357,,,,,,,,,0.177622620748,,,
0.0594189442706,0.0302109519874,0.0706284051918,,,,0.0464684246946,,,0.0292817516078,,,,,,,,0.0290991559641,,0.254834186525,,,,,0.0978487020546,,0.335814937603,,0.0196589744947,0.0214469623712
,,,0.0552731462182,,,,,,,,0.0508971467217,0.0137714275629,,,0.022625378234,,,0.022544892003,0.57802242235,0.169656212312,,,,,,,,,0.0768837422063
,,0.0122795484183,,0.0570345741906,,,,0.766678640277,,,,0.0365776231181,,,,,,0.0431840129697,,,,,,0.0224726138013,,,,,0.056414941453
,,,0.062336063274,,,,,,,,0.658490375128,,,,,,,,0.193756846719,0.0336599104143,,0.0451276948309,,,,,,,
,0.0213291338248,,0.0362408309396,0.0354941503873,,,,,,,0.0406896409796,0.0311587233279,,,,,,,0.722757017807,,0.0201791784624,,,,,,,,0.0892013607271
0.218390905818,,0.285250607288,,,,,,,,,0.013092812741,,,,0.011945717135,,0.125471347478,,0.159717334522,0.0111392962497,0.072117741486,,,0.0408540061781,,0.05687575751,,,
,0.0190275330821,,,,,0.0136129436164,0.179809067417,0.037698859217,0.0458987575199,,0.0453001206566,,0.0155627000222,,,0.0311870834014,,,0.368246772147,,,0.0170634871612,,,,,,,0.218313477185
,0.0109053607988,,,,,,0.050901774744,,,,,,,,,,,0.0333282865176,,,,,0.87028730418,0.021417927626,,0.0119231273634,,,
,,,0.0292721015393,0.0658720242384,,0.0223509129926,0.011171862588,0.0924283260066,,,0.358635544345,0.0221134779162,0.059109865251,,,,,,0.0340748643775,,0.0249378739851,0.0199730743509,0.0366091705344,0.040051953739,,,,0.0232115096896,0.136027396083
,0.016768097397,,0.0546316611905,0.0386318999714,,,,0.0610438138622,,,0.0445390999594,0.34267077971,,,0.0302490513267,0.0290532969028,,,,,0.15235554688,,,,0.0190705211375,,,0.195908992797,
0.076712384987,,,,0.019280350668,,,,0.560712611155,0.0222904917085,,,,,,0.161809091687,0.0652340830865,,,0.0217557766125,,,,,,0.0468963977951,,,,
0.286896947087,,,,,,,,,,,,,,0.0683415495615,0.251254544882,,0.0181754343437,0.144509651607,0.161112052367,,,,,,0.0500803277548,,0.0145858285279,,
,,,,,,,,0.0940445957103,0.0384021889823,,,,,,,,0.744913848156,,0.0406168674817,,,,,0.0513764720672,,0.0139416757489,,,
0.277121507471,,,,,,,,,0.112318247886,,,,,,,,0.434688649487,,,,,,,,0.0271194467557,0.133924761371,,,
0.0767104643724,,,,,,,,,,,,,,,,,,,0.478412700681,0.0681152603795,,0.0236433304598,,0.100589708053,,,0.243688631324,,
0.227783732865,,,,0.0124937073573,,,,0.029897349193,0.0481013072239,,,,,,,,0.366506546581,,0.0522261015465,,0.222017522769,,,,0.035499370496,,,,
0.293879470786,,,,0.0256592957333,,,,,,,,0.0111818309522,,0.0137296707905,0.0164715927694,,0.153962839226,,,,,,,0.0340087244638,0.0150181096794,0.421118774234,,,
0.417287881,,,,,0.0132067270705,,,0.0636869672932,,0.445028141627,,0.0155211211403,,,,,0.0412148148995,,,,,,,,,,,,
0.0961108615391,,0.0523556842174,0.0263639853351,,,,,0.233101038108,0.155185075742,,,,0.343170328157,,,,0.0378579579882,,0.0241326190229,,,,,,,,,,
,,,0.109019880334,0.0302523802589,0.0118339047525,,,0.225237591662,,0.200052920997,0.0246055439303,0.149828852121,,,,,,0.0892427776817,,,,,,0.0300213499228,,,,0.126169517216,
,0.037367853953,,,,0.0978245559132,0.0128930957002,0.0352624666087,0.103456546567,0.0475821163225,,,,,,0.0677490652335,,,,0.0956914116303,,,0.0447112758252,0.0553066731807,0.0393753088848,0.0223538203047,0.0512439066723,0.0416085586454,0.0113014963588,0.211692601026
0.222857836334,,,0.396570758513,,,,0.0463297947062,,,,,0.028197448528,0.0325233355658,,,,0.100760487819,0.0193410479497,,,0.0449496193187,,0.0277289073052,,0.0207416623433,,,0.0286175448078,0.0299859045374
0.300017937941,,0.0920022527695,,,,,,0.0876803413339,0.0484326980224,,,,,,0.0404469033615,0.159159277068,0.067291967919,,0.0808805149095,,,,,,,0.100662204627,0.014174532027,,
0.560948152252,,,0.142205785841,,,,,,0.0964938266974,,0.0957608976934,,,,,0.0225929984428,,,,0.0648778566844,,,,,,,,,
0.0706385463653,,,0.0503863081093,0.0516829107129,,,0.0129413323283,0.245681990927,,,,0.0765032301422,,,0.1718385435,0.028425523349,,0.0220146780147,0.121964296919,,0.0574548522766,0.0316121910324,,0.0190164292746,,0.0199470427015,,,0.0157731617776
,0.0182699444917,0.0163820535936,0.0103275862972,0.194599735463,,,0.0114433751721,0.10180043742,,,,,0.0152672887198,,0.014933288465,,0.0580284207724,,0.39955815011,0.0333569295116,,,,0.0353239076908,,0.0227719093534,,,0.0557117244397
0.0506882167983,0.453072452153,,0.047997215858,0.0332823256426,,,0.0181132778524,,,,0.0371582080132,,0.0159148670576,,0.0135258226072,,,,0.185823224022,,0.0221669669144,,,,,0.0731038501786,,,0.0418652509986
0.103059678846,,0.0742870896822,,,,0.0608384386019,0.0603350298396,0.173633300721,0.0359100667862,,,,0.0191345035582,,,,0.141270267847,,0.053988989672,,,,,0.0375903299903,0.0147026947935,0.0410633481577,0.146054847031,,0.0283652459281
,0.0165120489166,,0.0252060957001,,,,0.0668150036125,0.137512760317,,,,0.0115418659857,,,,,,,0.0730073662732,,,,,,,,,,0.663855306163
0.167367662637,0.0334484532984,,,0.0200208317649,,0.0196643336759,,0.236861258691,0.0336548560794,,0.0189457284007,,,0.0230932365617,0.0553708210979,,,0.0209657627245,,,,,,,,0.10922177599,0.211178331618,,0.0311280418469
0.4369650463,,,,0.073294470084,,,0.010203999981,0.234021252456,,,,0.0239788739025,,,0.0604459854474,0.113794954331,,,,0.0159473966855,,0.0119795175152,,0.0101781807312,,,,,
,,,,,,,,0.323687604443,,0.0120068066489,,0.151644938218,,,,0.0160142042899,,,,0.0338749460015,,0.101726028746,,,,,,0.34942518869,
0.0122058634508,,,0.0470523629759,0.0150702100314,0.0166746760331,,,0.305772310184,,,,0.421061944847,,,0.0113974496465,,,,,,,,,,0.129327455927,,,0.0171492624366,
,,0.0105788064734,,,,,0.0171702072208,0.022178073654,,,,,,,,,0.410544361747,0.0331979936351,0.0877235642223,,0.0110961198733,,,0.185884824452,,0.210170590367,,,
0.0666051902835,0.0322381766807,,,,,,,,0.126861606734,,,0.0197864530637,0.0970028250716,,,0.343773517982,0.0376632715816,0.0209333201219,0.0761854160563,0.0302630985467,0.054043973451,,,0.0128009527394,,0.0806943866554,,,
0.124620120215,0.0544203642273,,,,,,0.0104781680042,0.24936969954,,0.09638902614,0.0439024719022,,,,,0.151510386601,,0.110760371037,,0.0233140886629,0.131325497377,,,,,,,,
0.180790056606,,,,,,,,0.518963224454,,,,,0.0426950723113,0.0127954115504,0.0422039515548,,,,,,,,,0.0110918942354,0.189965845816,,,,
0.0467949885029,,0.0178272535017,0.0242019200774,0.0425647125674,,,0.0116310055987,,,,,,,,0.0138848998307,,0.0398265065044,0.0558340372395,0.527531956252,0.0512760204918,0.0328009618468,,,,,0.110929609907,,,0.0237500435556
,,,0.0231512854245,0.0127154564783,,,,0.630051295621,,,,0.0754562498041,,,,,,0.155306561627,,0.0257504950248,0.0239966576125,,,,0.0122725552216,,,,0.0326204935351
,0.0186180123316,0.016753642704,,,,0.133854418593,,,0.0349482583961,,,,0.0209244249662,,0.013417893595,,0.023122688517,0.161669622121,0.374058684844,,0.0252459856791,0.025841161628,,0.0230672520436,,,,,0.124290959817
0.0532824525016,0.131063206924,,,0.014820965585,,,0.0395563861753,,,,0.0372289394535,0.0201289035734,,,0.0105508613609,,,,0.0156906885125,,,,,0.394438225078,,0.105751393935,,0.154207666048,0.0150884496641
,,,0.0330434635606,,,,,0.11303812473,,,,0.195487622123,0.141910886449,,0.0139810892751,0.0315793745609,,,,,,0.427155356023,,,,,,,0.042011870177
,,,0.159556150808,0.0134853913269,,0.0315750854695,0.0654483291049,0.235738144275,,0.046620562341,0.0350007870608,,,,,,,,0.0795564471199,,,0.298327093925,0.0178924557472,,,,,0.0129332161476,
0.0661426773726,,,,0.0983316463626,,0.0206270064138,0.0189214927681,0.430516090883,,,,,,,0.0673812882272,,0.0507294684933,,,0.0211223165112,,0.0114158004896,,,,0.0249614399545,,0.0546717976102,0.125323898244
0.0243990225861,,,,0.0495936396468,,,0.0564939026667,0.154502305838,,,0.0194899371647,0.0179081025259,0.0310076345636,,,,0.173235183489,,0.14956681573,,0.056298333941,0.251704425272,,,,,,0.0147773624966,
0.0592235481606,,,,,,,,0.530299626939,,,,,,,0.100118887931,0.0278260724014,,,0.0522014454089,,,0.205995300868,,,,,0.0220551818943,,
0.200979001826,,,0.0171805294625,0.0148695512582,,,,0.317362794238,,,,0.0332773188432,0.0487198660859,,0.115116552355,,,0.053841408011,0.0746006622014,,,,,0.0147890073946,0.064751336215,0.0331566986741,,,
0.372627891956,,,,,,,,0.415379671708,,,0.0149777866618,,,,,0.113733819086,,0.0143111209291,,0.0456894184751,,,,,,,,,
,0.035138510782,,0.060133026585,,,,,0.0754858869662,,,,0.0710337661783,,0.148447606183,,0.127424037397,,,0.196700485802,,0.239415903263,0.0360665905584,,,,,,,
,,0.0422287683526,0.0250466118472,,,0.0355991099092,,0.489236305445,,,,,,,0.0605803972896,,0.0104377905928,,0.264634602901,0.0253303675745,,,,,0.0336513971051,,,,
