0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
0.0264757096285,0.0,0.0217098100289,0.0,0.0,0.0,0.0231471923272,0.0,0.0,0.0138886490602,0.0,0.0,0.102747908876,0.0,0.0,0.0301953778899,0.0,0.0,0.166355935216,0.0869289331225,0.0,0.0,0.0,0.0632418939204,0.0141699651672,0.0,0.0,0.0,0.0,0.0,0.020790010419,0.0984296350594,0.215491104532,0.0,0.0724075572635,0.0,0.0,0.0,0.0,0.0254622626475
0.0314998212715,0.0,0.0858571347788,0.0,0.0,0.0150068923704,0.128793711313,0.0,0.0,0.0137534066659,0.0196597339578,0.0924059868528,0.114982585952,0.0341642727745,0.0,0.114578683229,0.0,0.0,0.0,0.112927068223,0.0,0.0,0.0,0.0414963460139,0.0,0.0,0.0,0.013659613548,0.0118532194388,0.0,0.0,0.0,0.0,0.0,0.0885466298505,0.0167091828149,0.0,0.0542218824801,0.0,0.0
0.0678238230869,0.0587952565963,0.0,0.0,0.0139837536298,0.0174448094765,0.0379730767175,0.0,0.0,0.0,0.0,0.0221532911392,0.0,0.0,0.0,0.0,0.0,0.0,0.0417266575081,0.0672223859784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.542622267131,0.0,0.112240739648,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0183253025979,0.0,0.0323805116523,0.0,0.0,0.0,0.0,0.130004746835,0.168180290484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.401083250455,0.0,0.0,0.0,0.0409956468354,0.0619660394344,0.0,0.0996663699104,0.0,0.0,0.0,0.0,0.0
0.0315269235927,0.0,0.0,0.0,0.0,0.0,0.0603311516184,0.0,0.0,0.0,0.0,0.0,0.0729543966923,0.0,0.011350174763,0.0,0.0,0.0,0.0,0.0698376062961,0.0,0.0,0.019066048989,0.0226463723078,0.0,0.0,0.0,0.0109804148566,0.0,0.0319422188018,0.0,0.0,0.0339599963666,0.0,0.0,0.591178875337,0.0,0.0,0.0,0.0
0.0230774327412,0.0,0.0,0.0,0.0,0.0,0.219031116537,0.135009018636,0.0,0.0,0.0182271648167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0302132244316,0.0939155102278,0.0481221926681,0.0,0.0,0.0,0.0,0.0,0.0256654562028,0.0,0.0,0.0,0.0271741617812,0.33594589113,0.020431121894,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0181856309814,0.0,0.0,0.0,0.0,0.0,0.0546736511973,0.0,0.0,0.29542079294,0.0,0.0,0.0,0.0,0.0,0.134267921629,0.0,0.0,0.0496868561955,0.0628735285149,0.0,0.0,0.0,0.212450073341,0.0,0.0,0.0,0.0304652084378,0.0,0.0173364372918,0.0,0.0508732872841,0.0452896235588,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0100389267638,0.0,0.198030758809,0.0,0.0,0.0,0.0,0.0,0.0113909176121,0.0,0.0560347178205,0.0,0.0,0.0250451286015,0.0,0.0,0.0,0.0,0.0,0.0536735612908,0.0,0.0,0.118150094689,0.0,0.0,0.0,0.0,0.0127947515938,0.13047493755,0.0,0.0,0.0,0.0865990571251,0.0481853002101,0.192926640432,0.0,0.0,0.0343216949685,0.0,0.0
0.0,0.06479788593,0.0,0.0,0.0,0.0296139100659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0135519575699,0.0515300841967,0.0134388071647,0.0,0.0119541899666,0.0154400136661,0.0,0.0,0.0,0.0,0.0,0.0,0.0165313358312,0.016628586014,0.025920744163,0.0,0.714362565117,0.0,0.0,0.0,0.0,0.0,0.0
0.299328528005,0.0,0.0,0.0,0.0,0.0,0.242624035144,0.0372871772601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0950346594316,0.0,0.0150493941708,0.110147888099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0223762331037,0.0,0.0971903999951,0.0,0.0,0.0,0.0,0.0,0.0338583165551,0.0,0.0
