0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
0.0178435685677,0.0136236763381,0.015561528171,0.0,0.037809373132,0.039421294378,0.0113207379273,0.0286989594242,0.0122431346707,0.0160016117265,0.011373985913,0.165171549461,0.0345132963965,0.0131820519857,0.0318775795702,0.0261601407688,0.0262246655041,0.0104554884203,0.0157461912915,0.0343553272995,0.0163051955289,0.0227933361102,0.0244069640246,0.0676978792714,0.0126434132859,0.01004341992,0.0561880173821,0.0251545521818,0.0254487379267,0.027007420166,0.0,0.0155461677007,0.0327718228135,0.0178479704265,0.0151249584765,0.0,0.0,0.0,0.0158646866475,0.0
0.0220576116404,0.0,0.0,0.044589056416,0.0154682520329,0.0100284769619,0.0192843042234,0.139005940193,0.0207653661351,0.0,0.0383384713751,0.0741899730518,0.0,0.0101099836846,0.0209503860929,0.0,0.0108433711644,0.0180803579607,0.0100755907669,0.0749591097712,0.0490426111583,0.0,0.0238170729646,0.0941134203963,0.0,0.0,0.0124798246186,0.0138859534749,0.0147664543667,0.0137801014115,0.0109009013739,0.0117194090024,0.0349266971746,0.0,0.0303723841567,0.0213051818582,0.0158149394007,0.0209025968453,0.0122667315815,0.0141176589165
0.0177078463541,0.0350887344473,0.0102364881102,0.0178232693019,0.0104596456508,0.0,0.0147057868442,0.0,0.0476024416259,0.0,0.0,0.0121370908606,0.06228719835,0.0115654875353,0.010088391208,0.0531161434801,0.0247675907685,0.0109063859984,0.0127606193148,0.0139916971131,0.0,0.0,0.0165570156609,0.260168129424,0.0219883705099,0.0,0.0,0.0,0.0890488649417,0.0352337289991,0.0168364567343,0.0140317510373,0.0222316936987,0.030578201098,0.0,0.0,0.0105832839637,0.0,0.0,0.0
0.0,0.0103895206172,0.0,0.010498632091,0.0,0.0189221826714,0.0214210898038,0.0,0.0371462130899,0.0776707254059,0.0228825898973,0.0576619097149,0.0,0.0128424356619,0.0,0.0,0.0,0.0219622247717,0.0195535909608,0.102533547459,0.0103207578677,0.0,0.0380904271774,0.0729677686019,0.0,0.0,0.0247779320699,0.0,0.0255811584524,0.0176842647079,0.137095591257,0.0246233017055,0.0248269254517,0.0100048731672,0.061891335198,0.0145780986609,0.0,0.0,0.0,0.0
0.0113696405535,0.0281470530609,0.0172038977112,0.0,0.0,0.0,0.0,0.0106716897832,0.0141023716464,0.0169928959265,0.0,0.0457448445034,0.0,0.0139473119284,0.0,0.0113038543269,0.0,0.0177982827987,0.0,0.0305181975463,0.0591492073644,0.0,0.0134204993792,0.012658664602,0.0113949601937,0.0,0.0,0.0,0.0456030188238,0.0157540873982,0.0406608049665,0.0,0.0236600349576,0.0128612394765,0.0,0.01023784989,0.0176404369437,0.0166409840761,0.0156992224443,0.371159022875
0.013809022155,0.0,0.0228096359554,0.0,0.040720264226,0.143759357425,0.0172185710947,0.0103263741494,0.0,0.0357421141225,0.0123031490881,0.0,0.0247563502538,0.0173747559244,0.0129176062249,0.0128536715808,0.0175333521785,0.0,0.0237451692765,0.221667094739,0.0,0.0321291552828,0.0320952576327,0.0132685504516,0.0,0.0,0.0453223809795,0.0212970829497,0.0194381515998,0.0,0.0,0.0,0.0129440257354,0.0413865487838,0.0,0.0171999549815,0.0178384816894,0.0,0.0139017661317,0.0
0.0,0.0135278325485,0.0153489708192,0.0,0.0219381008095,0.0154567208263,0.0115785927914,0.0178109870799,0.0121968957632,0.0347551596126,0.0102875291214,0.290484246152,0.0116665902569,0.0,0.0107809459014,0.015054294412,0.0105666487609,0.0169305841303,0.0139385216088,0.028228433376,0.0111106715854,0.0,0.0238553137558,0.0231622475144,0.0,0.0,0.0556778551969,0.0145415188103,0.0116505649399,0.152413636331,0.0,0.0135415893607,0.0125337874023,0.0122910922124,0.0,0.0191220047851,0.0,0.0,0.0,0.0
0.0143036501491,0.0158273796278,0.0144492279663,0.0733474788625,0.0167615611414,0.021165760977,0.0224552449779,0.0469891782548,0.0176057248895,0.0140851670143,0.0249607587356,0.0174823739838,0.0196293163771,0.0160318792427,0.0164825307467,0.0145877415849,0.0163429424802,0.019538960929,0.0165741853188,0.0201484860883,0.0159184628755,0.0154873435734,0.0144469146229,0.0922659368539,0.0156589439355,0.016882308104,0.0136417883529,0.0170565321749,0.0209187385924,0.0149020361418,0.0140135180381,0.0193067887257,0.0152225026332,0.0259092486865,0.0142257714802,0.0142046396931,0.0155168673236,0.143106571116,0.0131760238076,0.0493695139206
0.0187605932232,0.0102327089969,0.0,0.0,0.0,0.0147207766943,0.0,0.0,0.0,0.0142206016551,0.0105823033394,0.0,0.0,0.0153028079345,0.0,0.01269183034,0.0189430654516,0.0,0.0,0.0,0.0119584259281,0.0,0.0146307322496,0.0,0.0,0.0508287075733,0.0,0.0,0.0,0.0,0.0,0.0,0.0273361028268,0.0,0.0,0.0,0.0,0.462769845676,0.0,0.13810083209
0.0134509954646,0.0,0.0,0.0,0.0170289328061,0.0201105568136,0.0,0.0118815099131,0.0108296598527,0.0162453002344,0.02328947988,0.0211570399125,0.0,0.0135193834117,0.0297371783781,0.0188224482938,0.0163058959653,0.0196982286934,0.0124124992571,0.014019055444,0.0241783492203,0.0270388626826,0.04663716928,0.0112104916537,0.0114736015415,0.0,0.109518995734,0.0137488338608,0.0246829906496,0.245134960694,0.0163758932035,0.0266639664003,0.0120072989652,0.0119890692652,0.0118803175831,0.0100522385323,0.0299578941747,0.0,0.0383124433631,0.0
