"Beautiful","Confusing","Courageous","Fascinating","Funny","Informative","Ingenious","Inspiring","Jaw.dropping","Longwinded","OK","Obnoxious","Persuasive","Unconvincing"
0.0784123100694505,0.0289182481739251,0.0273273258692588,0.142897187290758,0.0297143981298726,0.103788948753115,0.128434502741652,0.161143758167384,0.0340824693420962,0.0619868872485978,0.0772883272342138,0.0279162103443303,0.0505604980356564,0.0475289285996894
0.007328485987633,0.0190874275969293,0.0590185430538669,0.0551753126928117,0.010825778024981,0.23489071040731,0.0627666777159938,0.108939161316017,0.0424726603528995,0.0384697199526568,0.0415746994701609,0.0232759845739934,0.222574649430362,0.0736001894243844
0.0430936360265001,0.0100565681347967,0.101147018744164,0.0609274414308934,0.00966452247423943,0.128069612582979,0.0463231153051286,0.350626159909388,0.0231853468654737,0.0188841029048076,0.0285596606330522,0.0106490099456053,0.149876243420106,0.0189375616228662
0.0308743392708008,0.013895608885909,0.0895834702161481,0.0711959744068891,0.0143281832177037,0.131226470711748,0.0848256679533501,0.3393154382037,0.026812345394684,0.0280935249308972,0.0444345184460649,0.0134632003173559,0.0897592652426109,0.0221919928021378
0.156770012897373,0.019986519933416,0.176339085558468,0.0620034990075996,0.0223473450460261,0.050065109561862,0.0151238877014561,0.259524861621478,0.0655137365152669,0.0362348099415413,0.0402570456334915,0.0297637124508273,0.0359707153313715,0.0300996587998224
0.0560270990852812,0.0229581862630144,0.0556318637705412,0.117786157515673,0.0335253371574085,0.144076831811782,0.0518964984213914,0.204630221361426,0.0684875644792853,0.0412498898463719,0.0498241384590087,0.0289442910918273,0.0858486019049721,0.039113318832018
0.0260947083705837,0.0138155774522698,0.0592020787940746,0.141956847686103,0.0249200889645618,0.214197440045626,0.105683991892117,0.161479959283062,0.0596976370885861,0.0225256750740052,0.0393693334317336,0.0144755625509213,0.0957292790250137,0.0208518203413427
0.0356781146324454,0.0224977841641414,0.0713355905977581,0.110832477319273,0.03210296763178,0.200438673487319,0.0555617505089846,0.14661396185157,0.0542968746465942,0.0310552138361434,0.0564716945311934,0.0280562382098218,0.116771175685398,0.0382874828975783
0.0867557699136652,0.0149907731491482,0.123904362503907,0.0693735894614009,0.0224632756983108,0.0783367866871042,0.0329472476642343,0.330269706615891,0.0440550929677696,0.031003142518232,0.0357005101139595,0.0177042661847849,0.0868131022827966,0.0256823742387961
0.105581267676446,0.0188797683310345,0.161554285025785,0.0823488584140274,0.0635203489915121,0.0686993412242237,0.0251207544232698,0.23197393145227,0.0448236406117634,0.0294976375114073,0.0388504110630831,0.0269503977843339,0.0744653833311395,0.0277339741597049
0.0183100914142466,0.0182515698593506,0.0449291469861603,0.0921315333093997,0.0284544957410729,0.170875186506623,0.0769976564332799,0.230784071164176,0.0248666061922399,0.033513136452856,0.062805564124688,0.018033447677721,0.141460596792821,0.0385868973453651
0.132829874716885,0.0176754370515667,0.136161342047459,0.072374926664969,0.0336817404188362,0.0917796451443813,0.0203112330842068,0.266354684893441,0.0385970792956152,0.021367975182609,0.0466764695184451,0.0248367257040127,0.0665141947149216,0.0308386715626512
0.0423390624074477,0.023867379158892,0.0160889622822957,0.187266188234894,0.0304381154162377,0.104829378395687,0.208869357291583,0.0963121192258536,0.114463848598428,0.0254864338507368,0.060542364294355,0.0222338426175377,0.0310498380382074,0.0362131101878446
0.123843456772312,0.0108460717547695,0.0907503315447741,0.0709990863385012,0.0207863540004282,0.0378087453149942,0.0264073142723701,0.434098640070957,0.0327120596820481,0.0221573540029985,0.0270679832659468,0.014244056774206,0.0688412307494498,0.0194373154562447
0.0182425394782988,0.0245434530270722,0.0380143414197088,0.134226919243629,0.0384192440439911,0.286709219369284,0.0431512819807195,0.0903162289159703,0.0297794401331491,0.0329875450901913,0.0513298252402811,0.0199578747440067,0.155368693570259,0.0369533937434395
0.0313087802996554,0.028056103308595,0.0365945800781379,0.130463152162716,0.0209974203030645,0.15965297453056,0.0475155268680692,0.173456713768399,0.0311939533126474,0.0430118337705086,0.0519560915575608,0.0249680641395114,0.152971589214397,0.0678532166861786
0.168755908766521,0.0144307755497577,0.0861137279291406,0.121743797610412,0.0124206439543167,0.0718592589556992,0.0160611009511244,0.281877560551754,0.041632795284086,0.0348787702729804,0.0266509987363102,0.0158736322415194,0.0833485790946688,0.0243524501017098
0.0727809814448073,0.020328112375007,0.0770977131161928,0.0883428840618747,0.0650719346564601,0.0990957044503313,0.0530825385860179,0.245849000766509,0.0323080180575237,0.0251588646271273,0.0636206316434904,0.0237999989715456,0.0979817498748466,0.0354818673682661
0.0720568607752978,0.025167502075158,0.0809692526269558,0.0847453826950901,0.0644381900096387,0.0855641976382157,0.0332669911792515,0.234899697953905,0.024053044305612,0.0425210669772279,0.0464599644444292,0.0304818052146448,0.12371402973644,0.051662014368134
0.0235896465458831,0.0286564166199019,0.0255893830152483,0.136541880621481,0.0244142601851381,0.172875920202728,0.101775745837907,0.126287487643083,0.0520177405012555,0.0440962557605136,0.0768294713944676,0.0273286102268062,0.0917315496600969,0.0682656317854897
0.029826013734932,0.0178917984612716,0.031320249341112,0.113339161360444,0.0125255598019,0.160708315103904,0.0967535718299847,0.223085063065315,0.0399329292388189,0.0372570895685182,0.0462718968191851,0.0180714165147858,0.129585536134025,0.0434313990258033
0.0345750482854489,0.0202513461211552,0.0755180557085202,0.0890256520249726,0.0327670051560185,0.185002704693699,0.0504672730457176,0.1935083045979,0.0434601896538961,0.0322651974385833,0.048812397754012,0.0218910606677904,0.140895676298805,0.0315600885534815
0.073520201356029,0.0190096646889618,0.0314297114100979,0.235738018027721,0.034197061287369,0.138167002415672,0.0762394211079006,0.140826854679219,0.0767356718137943,0.0278415321198416,0.048882975750939,0.017351816112725,0.055330435604447,0.0247296336252824
0.113635974081408,0.0298925032896303,0.0203469161145493,0.173282757465775,0.100291795333049,0.0875445216785765,0.0866144207378873,0.127217787781884,0.0537578975966851,0.0334982750925875,0.0733220804116397,0.0280260203014727,0.0348350235049433,0.037734026609912
0.0238774676638263,0.0179650392945327,0.0798851305313525,0.085231372556028,0.0182561001953945,0.220242246721081,0.059175824945975,0.181209117728215,0.0461930571697369,0.0278408330384772,0.0426202643422181,0.0183209757713468,0.14683931500384,0.0323432550379764
0.0169908479832287,0.0160717186824509,0.0184564223949621,0.301545564803782,0.0193647406502061,0.20538205280626,0.0601435614428964,0.0859560863352002,0.149464407548572,0.0238581954696097,0.0182850129931944,0.013439349132051,0.0562610160452997,0.0147810237122876
0.120688100071817,0.0269840347569977,0.0733619940354159,0.107092075171382,0.0658901395299988,0.0869418187807915,0.0528423439120596,0.164797950871198,0.0512038063185377,0.0284069177210729,0.0704288364076486,0.0356589781759329,0.0686099675112528,0.047093036735895
0.0586700806616643,0.0220573045662329,0.0607328339457069,0.116995703628972,0.095428732317295,0.0865719381800309,0.117260525408004,0.170029405703213,0.101885385124223,0.0215827589310967,0.0433421096734864,0.0281306551309165,0.0496032941895894,0.0277092725395686
0.0560114231669785,0.0130222368520776,0.267119969014657,0.062870716135167,0.00243766027529965,0.109507278941257,0.0141950774088533,0.243652053717072,0.0570529422986365,0.0238053009205796,0.0223433598566264,0.0135674049211207,0.0930538485747539,0.0213607279169204
0.0132593099526237,0.0101762554412293,0.0886477854992698,0.0556571452511066,0.0053488271747037,0.236886068343949,0.0433802362788197,0.203143090911548,0.035247415417088,0.0217284625936854,0.0228143944045019,0.010475089186174,0.234104413659191,0.0191315058861105
0.15999406294253,0.0214192526083002,0.127827920748969,0.0629000921694597,0.0887773173561042,0.0457712434220421,0.0225232674250841,0.232546483460714,0.0303750691833464,0.0328081922103892,0.0368248331561071,0.0337598729041472,0.0687252451769938,0.0357471472358125
0.0841960313976593,0.0152175768160666,0.12829459653217,0.134787823867708,0.0463672929715853,0.0954747458099919,0.0237182956622622,0.201277236454545,0.0936684720791153,0.0234296737859767,0.0466184988366312,0.0305836723187314,0.0512965852583244,0.0250694982092319
0.0580442889576219,0.0118213652022092,0.0864446962994525,0.0850227236075971,0.0147130668091232,0.135438264161627,0.0586670817684182,0.301375215272521,0.0549317629617686,0.0203783553118519,0.0307408767396426,0.0129020166391052,0.109468173692475,0.0200521125765876
0.0217119829122817,0.0167430897253607,0.0251948140075053,0.127823466943188,0.0139671648759682,0.342633043905334,0.0627010010322854,0.0971880793754036,0.0646203998395681,0.0185892596176808,0.0366807364200148,0.0141427014264343,0.132535724945095,0.0254685349738791
0.0210370630573246,0.0251084939524827,0.0485726547449621,0.079467400693191,0.079970115476792,0.156577906782465,0.0510812892354436,0.163884984678937,0.0208752959572822,0.0364651593546664,0.0609416213690272,0.0247593531853878,0.182309211118492,0.0489494503935468
0.0411222489558993,0.0352080228365296,0.0500714938683937,0.118461573378711,0.0548768623562984,0.11209690675528,0.0485786978480561,0.145302487832913,0.0270136058641158,0.0612779587464387,0.0496158430153435,0.0422750083853657,0.124938540142677,0.0891607500139793
0.0555080011536153,0.0232414880441417,0.0670354277615276,0.101640387327791,0.0509354378816609,0.101395729670987,0.0285921473216752,0.269355680220011,0.0253910399975514,0.0434849062356807,0.0426051573021719,0.0231343693724103,0.125915442370161,0.0417647853406145
0.0568272974149747,0.01709597796414,0.0303642709308284,0.154185738095344,0.0810461479033973,0.124236588084656,0.0362003061636936,0.274694056434365,0.0240558044807916,0.0262334844102277,0.0441954944209628,0.0136363766466541,0.0981155829384389,0.0191128741115262
0.0623975372599298,0.0193092520383778,0.0127569480095075,0.373332171282333,0.0359896566191302,0.126766725158836,0.0759821114135031,0.0903537955520693,0.0795421182654062,0.0295227454353818,0.0289143170988527,0.011817943166571,0.0344171626774855,0.0188975160226156
0.206446558405384,0.0196645339811987,0.0390607286470231,0.139720705518386,0.0651366779498692,0.0598671168339935,0.0759538034286822,0.142360835716121,0.0813943806888542,0.0244779016367889,0.0518717183271661,0.0289084832389654,0.0358760312084052,0.0292605244191626
0.0534612177445651,0.0314632234804308,0.0281213591188129,0.180473765573988,0.10943932995345,0.106267220170556,0.0873782081671126,0.12579858048837,0.047173675152267,0.0416643319320559,0.0584729493559123,0.025924620682943,0.0563659167038385,0.0479956014756969
0.0328497076896319,0.0157312564269279,0.0404300492052394,0.118143170840395,0.0130252204037881,0.167697226781664,0.107799203352473,0.225256849066514,0.0458602535427626,0.0327367944375068,0.0332380255970407,0.0155066243362697,0.122103287479192,0.0296223308405953
0.151571202098601,0.0196896127395098,0.0675863355585553,0.0997844234898172,0.134889797198936,0.0552024356615107,0.0550201706327408,0.184484966528529,0.0484153313788652,0.0279222741041929,0.0510284564597394,0.0299667887884041,0.0496638279018579,0.0247743774587406
0.195677508746334,0.0221852741492366,0.0765130387134741,0.112703754313321,0.0431200559290251,0.0428494602028624,0.0659613784434294,0.186287096772037,0.0886189874278445,0.0247814143525844,0.0505769821643325,0.03023344434847,0.0276218278048007,0.0328697766322482
0.167542339708189,0.0261214062582576,0.0647160572612006,0.0938343318766046,0.112822224444155,0.0568987939698905,0.0605143594179323,0.152126727369495,0.0461180646980115,0.0245333937261854,0.0726627911629885,0.0365827188796244,0.0454764845595235,0.0400503066679424
0.131622397896712,0.0309232065127595,0.0873340388961482,0.0713954046226151,0.0385713730335876,0.0623812071838347,0.0266654328339938,0.212627199393313,0.0221035904552719,0.0492932755823895,0.0515599032663587,0.0400602055892099,0.101962852865339,0.0734999118684656
0.0337025815683291,0.0357250491461032,0.0511545910684577,0.109421422315652,0.0638185058196329,0.149601613193942,0.0376668610267619,0.108886064744911,0.0228948221420201,0.0523194783039427,0.0596756830457393,0.0391912355005103,0.153809090788723,0.0821330013352752
0.0738389128025949,0.0255503403197019,0.0503569128053749,0.120841852442454,0.0945739521330801,0.0934204739174385,0.0740172860472826,0.181918409119343,0.0647282881280117,0.0408057608138851,0.0511275898545256,0.0321839091051276,0.0645499978287938,0.0320863146823866
0.0860972935320472,0.0304982538463636,0.0438101300823808,0.15384540939165,0.0650028290349079,0.130883075209887,0.0992881998777458,0.102834302939974,0.0536132636760364,0.0214441591484063,0.0834743721454387,0.0306885238565779,0.0499507825730299,0.0485694046855542
0.0419665831126989,0.0278761805403541,0.04406496363031,0.175003232111073,0.0462744627700303,0.208093734791639,0.0565348816239502,0.109801026270795,0.0458748431975947,0.030486376149905,0.0568460569834808,0.0261957268433951,0.0857082036287833,0.0452737283459914
0.0721897291539156,0.0234878013882107,0.0599550792192543,0.105438556265468,0.0383915368107163,0.132602905110528,0.06591316259611,0.207659613067183,0.0289217532525203,0.0457702502948005,0.0560372728923507,0.0268749110002281,0.0977064275585826,0.0390510013901311
0.0530716832942014,0.0206171019820676,0.0269390732605639,0.147230783311168,0.0497175013189127,0.10326878131944,0.165972948921172,0.18462856558427,0.0551653995918384,0.0384496973244692,0.0615684246291227,0.0222514158136481,0.0396934166482052,0.0314252070009208
0.0745622051725594,0.0245514359245209,0.0439439993373834,0.128155362173697,0.0368959450583163,0.160542598831902,0.0937631409965364,0.144586732787545,0.0461727997014136,0.0206939662902922,0.075360715701369,0.0259780306276873,0.0790591123863885,0.0457339550103886
0.0126744553994191,0.0246976228298094,0.0105520026741794,0.287128411755335,0.0542531669136931,0.262081581545778,0.0643753889325658,0.0531312007091769,0.0604482481578788,0.0285642914409062,0.039996155056306,0.0143168714617776,0.0561287572256764,0.0316518458974981
0.0717342803425052,0.0183224098199654,0.02447936503416,0.180514349469566,0.0424958195904276,0.209608890597268,0.0546050750308059,0.100659584287833,0.0717213542013717,0.0328359143001985,0.0604803065243494,0.0223786488032157,0.0824978404161561,0.0276661615821776
0.0418932729747472,0.0135835957945016,0.101946306709266,0.0635870762163409,0.0101059040752928,0.179964033569051,0.0413370706911395,0.257586479879097,0.0465678819941827,0.0221136155433346,0.0368332248039703,0.0133621277965381,0.144548168755664,0.0265712411968758
0.0103219771792046,0.0177996927454593,0.0419533050837633,0.0666126623174879,0.0137945240637328,0.241163682605066,0.0505797336980007,0.142905415727684,0.0332686257572274,0.0334257223654258,0.0430650705486416,0.0217958354363102,0.229740589924261,0.0535731625477355
0.047787280154091,0.0237297302961248,0.0182391295948203,0.216146923219047,0.0181730724256915,0.188751049055525,0.112335727046453,0.0771822239236026,0.0940383016025036,0.0335902030639913,0.0804183578498585,0.0221982235532397,0.0344571630454121,0.0329526151696388
0.175607143786441,0.0223315263182168,0.0404746543161907,0.101132475104164,0.0180924692931932,0.0709222420586998,0.0291672263849238,0.288593963014781,0.030787267775887,0.0409348041459573,0.0523217195255191,0.0232081051469224,0.0707079077084697,0.0357184954206341
0.0629841093289349,0.0300951786275078,0.0365114468640282,0.145347746751528,0.0698917177311646,0.126059395707175,0.12374054956028,0.103112960485389,0.0724701195553097,0.0270654409946604,0.0792223288840384,0.0315248560255444,0.0479662282814777,0.044007921202961
0.0391658689045535,0.0214334628544616,0.0163732058778016,0.205114638731067,0.0142212354407244,0.189216249582751,0.140671925647405,0.0977378506956324,0.0848498229554269,0.0302032614557112,0.06818864830249,0.0180168158176074,0.0432139324427359,0.0315930812916314
0.0398145542569326,0.0173036751320906,0.0500718042439153,0.117703720378556,0.0207380251504007,0.229997094200456,0.0555201645861161,0.164096863576922,0.0621497155982013,0.0223482179149803,0.0420698111121103,0.0179740100603398,0.130308580702545,0.0299037630864332
0.0559541719297764,0.0157764277261848,0.0585283473710463,0.168146308510936,0.0172796228762894,0.117838013705156,0.0596700106777459,0.237140204451009,0.0792717797565729,0.0375345752139753,0.0465552831341256,0.0202634648082145,0.0576283465686912,0.0284134432702779
0.0928054298444117,0.0199197154801195,0.0333461768266529,0.207086822354964,0.0418584198800489,0.185031496203986,0.0841533397644659,0.108127496961326,0.0571957950158265,0.017153402712911,0.0557669386089877,0.0190633065073423,0.0513777933430947,0.0271138664958626
0.0460301117515701,0.0198352396002393,0.0141782000706368,0.214569745200118,0.0489913956344414,0.112476337838046,0.111870388183762,0.156669104980509,0.0649322922048579,0.0322604225896893,0.0483903175270022,0.0207914739326599,0.0700377898256114,0.0389671806608573
0.0455148761565117,0.0189325750858538,0.0202494423129778,0.267179693816351,0.0201751762737365,0.0936585854041799,0.12456749543698,0.12798866962054,0.155414536887901,0.0233972637782633,0.0341587005866191,0.0180557894504047,0.0289485294957084,0.0217586656939729
0.119991793300078,0.0265564567479924,0.0785386903595557,0.101420764409778,0.1117718961064,0.0667369720151852,0.0618098933349919,0.156105856034352,0.0577746923562173,0.0310904212378632,0.0633554826048832,0.0364978693672543,0.0516551940584398,0.036694018067009
0.0854269154610108,0.0214730333752539,0.0779147089938417,0.109372289571159,0.0515086004297091,0.121492670114082,0.077776162884398,0.179673597795541,0.0514198958568196,0.0223009792743444,0.06737174715186,0.0254661600221269,0.0736513400931365,0.0351518989767167
0.0658208907326063,0.0150130032628207,0.0885064806928901,0.084654583590794,0.0161450085800612,0.154872536795128,0.0568067206683847,0.25632591129357,0.0360647090871035,0.0208288123057095,0.0586856694949307,0.0133149474848295,0.102589742759718,0.0303709832514528
0.0722995919045863,0.0139951756414369,0.117547139185879,0.079089868074001,0.0120957972194302,0.127488304118209,0.0497935727604821,0.278122181042076,0.0620610692877264,0.0223043472159652,0.0338181227303087,0.01432032849805,0.0948787202231565,0.0221857820986928
0.0595397446168681,0.0295728409959706,0.0766904383436537,0.141880636713062,0.0429572524684044,0.0790318320698404,0.186599784193099,0.105764250286186,0.108601387919798,0.0174001964963666,0.0496040182788051,0.0331933673422028,0.0268703104954193,0.0422939397803243
0.0491413064536062,0.00802556484836905,0.109970525764432,0.0470891670528633,0.00628530768613264,0.0885892890721013,0.0243488773495012,0.463180085056396,0.0161161518090267,0.0159678611361128,0.0377054816062051,0.00738164883766494,0.108749711894413,0.0174490214331758
0.0475125507266692,0.0106874776268365,0.0719577514768446,0.0643624763499519,0.0151542393972211,0.129739842275523,0.0688553216571297,0.338167416074037,0.0399071184655041,0.0202818129982433,0.0301366963379475,0.0112427110166025,0.132835498279901,0.0191590873175891
0.263436842382487,0.0263391492107263,0.0641229652506284,0.0623351272355107,0.150587699329414,0.0226979512348327,0.0410094268897016,0.114794254984292,0.0598013929650739,0.0275464501628341,0.0659369952650487,0.0435001061923847,0.0269366970138438,0.0309549418832224
0.0278773745877436,0.0262930895298558,0.0924650514840156,0.101413837801102,0.0119392985071383,0.23865660877514,0.0181478573740966,0.110789834397758,0.0307691385799515,0.0348531913297074,0.0455467241897363,0.0250527279479084,0.180418688113408,0.0557765773824385
0.0344861817253712,0.0214090269354335,0.018925384344403,0.218468764307143,0.0521229387113517,0.125396636786225,0.133293294532178,0.101508175827989,0.0793196336648642,0.0245690860023985,0.0713204667209111,0.0213074741643455,0.040013268107172,0.0578596681702147
0.0378120330461571,0.0214325276106085,0.056188872571368,0.14077968392284,0.0257530631446357,0.182551207592067,0.0314678394180748,0.156359229707084,0.0675237220961217,0.0447235821655509,0.0387990280528199,0.0248430281193794,0.136376837162339,0.035389345390954
